,0,1,2,3,4,5,6
0,0.0,-0.299267,0.343041,-0.019202,-0.003149,0.002683,0.010218
1,0.0019999999999527,-0.299271,0.343031,-0.019197,-0.003307,0.002933,0.010951
2,0.004000000000019,-0.299271,0.343031,-0.019197,-0.003362,0.003138,0.01143
3,0.0059999999999718,-0.299293,0.343029,-0.019177,-0.003362,0.003138,0.01143
4,0.0080000000000381,-0.299301,0.343057,-0.019139,-0.003399,0.003257,0.011721
5,0.0099999999999909,-0.299305,0.343035,-0.01913,-0.003523,0.00335,0.012102
6,0.0119999999999436,-0.299333,0.343066,-0.019063,-0.003961,0.003568,0.013242
7,0.01400000000001,-0.299327,0.343047,-0.019055,-0.004052,0.003629,0.013508
8,0.0159999999999627,-0.299331,0.343088,-0.019006,-0.004078,0.003852,0.013983
9,0.0180000000000291,-0.299337,0.343081,-0.018985,-0.004393,0.003826,0.014456
10,0.0199999999999818,-0.299358,0.343089,-0.018961,-0.004536,0.003899,0.014833
11,0.0220000000000482,-0.29936,0.343084,-0.018938,-0.004813,0.003888,0.015272
12,0.0240000000000009,-0.299364,0.343098,-0.018906,-0.004917,0.004144,0.015932
13,0.0259999999999536,-0.299364,0.343098,-0.018906,-0.004917,0.004144,0.015932
14,0.02800000000002,-0.299372,0.343116,-0.018866,-0.004973,0.00429,0.016307
15,0.0299999999999727,-0.299398,0.343139,-0.018795,-0.005518,0.004583,0.01777
16,0.0320000000000391,-0.299418,0.343153,-0.018727,-0.005717,0.005127,0.019136
17,0.0339999999999918,-0.299422,0.343169,-0.018682,-0.005764,0.005502,0.019929
18,0.0359999999999445,-0.299422,0.343169,-0.018682,-0.005764,0.005502,0.019929
19,0.0380000000000109,-0.299431,0.343156,-0.018661,-0.005919,0.005756,0.020669
20,0.0399999999999636,-0.299445,0.34317,-0.018615,-0.006045,0.005987,0.021326
21,0.04200000000003,-0.299459,0.343199,-0.018526,-0.006349,0.006427,0.022678
22,0.0439999999999827,-0.299459,0.343199,-0.018526,-0.006349,0.006427,0.022678
23,0.0460000000000491,-0.299488,0.343197,-0.018485,-0.006453,0.006607,0.023436
24,0.0480000000000018,-0.299511,0.343229,-0.018385,-0.006337,0.00728,0.024601
25,0.0499999999999545,-0.299527,0.343243,-0.018326,-0.00639,0.007295,0.024759
26,0.0520000000000209,-0.299531,0.343246,-0.018292,-0.006386,0.00781,0.025757
27,0.0539999999999736,-0.299531,0.343246,-0.018292,-0.006327,0.007717,0.025493
28,0.05600000000004,-0.299545,0.343282,-0.018195,-0.006315,0.007856,0.025732
29,0.0579999999999927,-0.299579,0.343302,-0.01812,-0.006281,0.00786,0.026032
30,0.0599999999999454,-0.299579,0.343302,-0.01812,-0.006281,0.00786,0.026032
31,0.0620000000000118,-0.299592,0.343362,-0.017999,-0.006032,0.008213,0.026188
32,0.0639999999999645,-0.299592,0.343362,-0.017999,-0.006032,0.008213,0.026188
33,0.0660000000000309,-0.299616,0.343349,-0.017958,-0.006235,0.008373,0.026785
34,0.0679999999999836,-0.299657,0.343436,-0.01777,-0.006353,0.009013,0.028057
35,0.07000000000005,-0.299665,0.343459,-0.017708,-0.006595,0.009102,0.028618
