timestamp,actual_TCP_pose_0,actual_TCP_pose_1,actual_TCP_pose_2,actual_TCP_pose_3,actual_TCP_pose_4,actual_TCP_pose_5,actual_TCP_speed_0,actual_TCP_speed_1,actual_TCP_speed_2,actual_TCP_speed_3,actual_TCP_speed_4,actual_TCP_speed_5,actual_TCP_force_0,actual_TCP_force_1,actual_TCP_force_2,actual_TCP_force_3,actual_TCP_force_4,actual_TCP_force_5
858.397000,-0.293013,0.341080,-0.023325,-0.769368,-2.944206,-0.016816,-0.000018,-0.000190,-0.000085,-0.000408,0.000204,-0.000292,0.108234,0.095577,0.275714,0.001382,-0.002068,-0.000952
858.399000,-0.292999,0.341092,-0.023316,-0.769357,-2.944230,-0.016841,-0.000017,-0.000180,-0.000081,-0.000387,0.000192,-0.000276,-0.059177,-0.119996,-0.004822,0.005317,-0.006744,0.003268
858.401000,-0.293016,0.341101,-0.023295,-0.769292,-2.944213,-0.016938,-0.000016,-0.000171,-0.000077,-0.000368,0.000182,-0.000261,0.220842,-0.169730,-0.088162,0.008039,0.004177,0.003040
858.403000,-0.293024,0.341064,-0.023308,-0.769330,-2.944204,-0.016777,-0.000015,-0.000163,-0.000073,-0.000351,0.000172,-0.000248,0.024246,-0.020062,0.040270,-0.001486,0.006172,-0.001827
858.405000,-0.293025,0.341057,-0.023318,-0.769317,-2.944227,-0.016796,-0.000014,-0.000156,-0.000070,-0.000335,0.000164,-0.000237,-0.283389,-0.333557,0.193399,0.004002,-0.004315,0.001673
858.407000,-0.293025,0.341093,-0.023296,-0.769306,-2.944196,-0.016900,-0.000013,-0.000150,-0.000067,-0.000321,0.000156,-0.000226,0.117482,-0.260640,0.226003,-0.003075,0.001980,-0.001792
858.409000,-0.293018,0.341080,-0.023312,-0.769293,-2.944211,-0.016847,-0.000012,-0.000144,-0.000065,-0.000307,0.000149,-0.000216,-0.135787,-0.159465,0.241373,-0.004359,-0.009895,0.006149
858.411000,-0.293013,0.341076,-0.023315,-0.769336,-2.944225,-0.016827,-0.000012,-0.000138,-0.000062,-0.000295,0.000142,-0.000207,0.282226,-0.343587,0.088536,0.003060,-0.004599,0.003082
858.413000,-0.293015,0.341068,-0.023317,-0.769301,-2.944234,-0.016827,-0.000011,-0.000133,-0.000060,-0.000284,0.000136,-0.000199,-0.625563,-0.232172,0.058052,0.003589,-0.020988,0.003920
858.415000,-0.293002,0.341091,-0.023313,-0.769416,-2.944182,-0.016872,-0.000010,-0.000128,-0.000058,-0.000274,0.000131,-0.000192,0.013870,-0.186540,-0.052771,0.002960,0.002506,0.002661
858.417000,-0.293004,0.341064,-0.023327,-0.769408,-2.944208,-0.016759,-0.000010,-0.000124,-0.000056,-0.000264,0.000126,-0.000185,-0.242296,-0.183983,-0.048704,0.003003,0.000112,0.003473
858.419000,-0.293011,0.341081,-0.023310,-0.769331,-2.944214,-0.016881,-0.000010,-0.000119,-0.000054,-0.000255,0.000121,-0.000178,0.358281,-0.090301,0.127715,-0.001505,0.009111,0.002216
858.421000,-0.293005,0.341092,-0.023313,-0.769346,-2.944255,-0.016884,-0.000009,-0.000115,-0.000052,-0.000247,0.000117,-0.000172,0.180458,-0.056244,0.145584,-0.000330,0.002970,0.001483
858.423000,-0.293021,0.341077,-0.023316,-0.769316,-2.944225,-0.016864,-0.000009,-0.000112,-0.000051,-0.000239,0.000113,-0.000166,0.201278,0.047803,0.198013,-0.000489,0.002379,-0.000701
858.425000,-0.293002,0.341071,-0.023313,-0.769374,-2.944225,-0.016836,-0.000008,-0.000108,-0.000049,-0.000231,0.000109,-0.000161,-0.333783,-0.110122,0.067841,0.003691,-0.007337,0.004743
858.427000,-0.293009,0.341078,-0.023310,-0.769343,-2.944245,-0.016872,-0.000008,-0.000105,-0.000048,-0.000224,0.000106,-0.000156,-0.337161,-0.153976,0.063186,0.004476,-0.004933,0.005566
858.429000,-0.293014,0.341082,-0.023315,-0.769339,-2.944236,-0.016861,-0.000008,-0.000102,-0.000046,-0.000218,0.000102,-0.000151,-0.388077,-0.129687,-0.041604,0.006009,-0.007032,0.002495
858.431000,-0.293018,0.341065,-0.023322,-0.769318,-2.944227,-0.016800,-0.000007,-0.000099,-0.000045,-0.000212,0.000099,-0.000147,-0.234281,-0.178521,-0.189424,0.006014,-0.005573,0.002798
858.433000,-0.293012,0.341061,-0.023336,-0.769313,-2.944267,-0.016753,-0.000007,-0.000097,-0.000044,-0.000206,0.000096,-0.000143,0.267790,-0.081235,-0.124942,0.001853,0.003075,-0.003292
858.435000,-0.293003,0.341087,-0.023317,-0.769406,-2.944209,-0.016851,-0.000007,-0.000094,-0.000043,-0.000200,0.000094,-0.000139,-0.052382,-0.127819,0.035465,0.001764,-0.002970,0.001739
858.437000,-0.293013,0.341109,-0.023289,-0.769372,-2.944170,-0.016980,-0.000007,-0.000092,-0.000041,-0.000195,0.000091,-0.000135,-0.010041,-0.185709,0.056293,-0.005750,0.001507,0.004553
858.439000,-0.293023,0.341075,-0.023311,-0.769316,-2.944223,-0.016838,-0.000007,-0.000089,-0.000040,-0.000190,0.000089,-0.000131,-0.397501,-0.252955,0.053682,-0.007540,-0.008526,0.001888
858.441000,-0.293009,0.341088,-0.023315,-0.769354,-2.944222,-0.016852,-0.000006,-0.000087,-0.000039,-0.000185,0.000086,-0.000128,-0.011109,-0.284421,0.023447,-0.003719,-0.004605,0.002889
858.443000,-0.293019,0.341105,-0.023293,-0.769371,-2.944164,-0.016929,-0.000006,-0.000085,-0.000039,-0.000181,0.000084,-0.000125,-0.188801,-0.432895,0.024931,0.006684,-0.006038,0.003658
858.445000,-0.292991,0.341074,-0.023318,-0.769418,-2.944241,-0.016843,-0.000006,-0.000083,-0.000038,-0.000177,0.000082,-0.000122,0.063217,-0.076533,-0.185792,-0.001378,-0.001970,-0.001916
858.447000,-0.293009,0.341080,-0.023311,-0.769349,-2.944207,-0.016856,-0.000006,-0.000081,-0.000037,-0.000173,0.000080,-0.000119,-0.054974,-0.241870,0.020112,0.001191,-0.001107,-0.003284
858.449000,-0.293008,0.341082,-0.023310,-0.769369,-2.944214,-0.016890,-0.000006,-0.000079,-0.000036,-0.000169,0.000078,-0.000116,-0.458715,-0.109130,0.140472,-0.005226,-0.011844,0.004548
858.451000,-0.293008,0.341081,-0.023319,-0.769400,-2.944190,-0.016830,-0.000005,-0.000078,-0.000035,-0.000165,0.000076,-0.000114,0.114256,-0.159964,0.204320,0.000676,0.004586,0.001560
858.453000,-0.293010,0.341060,-0.023335,-0.769358,-2.944231,-0.016769,-0.000005,-0.000076,-0.000034,-0.000161,0.000075,-0.000111,0.069788,-0.038081,0.174008,-0.001877,0.000613,-0.001674
858.455000,-0.293020,0.341071,-0.023307,-0.769293,-2.944211,-0.016845,-0.000005,-0.000074,-0.000034,-0.000158,0.000073,-0.000109,0.190130,0.144120,0.207757,0.000843,0.003450,-0.004214
858.457000,-0.293015,0.341081,-0.023308,-0.769366,-2.944202,-0.016855,-0.000005,-0.000073,-0.000033,-0.000155,0.000071,-0.000106,-0.104532,0.174599,0.136613,-0.000108,-0.005507,-0.001916
858.459000,-0.292993,0.341098,-0.023312,-0.769425,-2.944207,-0.016880,-0.000005,-0.000071,-0.000032,-0.000152,0.000070,-0.000104,0.072908,0.164654,0.017464,0.002510,0.002353,0.001591
858.461000,-0.293014,0.341088,-0.023306,-0.769294,-2.944216,-0.016898,-0.000005,-0.000070,-0.000032,-0.000149,0.000068,-0.000102,-0.088289,-0.166120,-0.067235,0.008246,-0.000615,-0.001825
858.463000,-0.292997,0.341077,-0.023323,-0.769400,-2.944245,-0.016843,-0.000005,-0.000069,-0.000031,-0.000146,0.000067,-0.000100,-0.038964,-0.218428,0.123961,0.005962,0.002036,0.004234
858.465000,-0.292995,0.341069,-0.023328,-0.769400,-2.944245,-0.016843,-0.000005,-0.000067,-0.000031,-0.000143,0.000066,-0.000098,-0.255828,0.042245,0.155856,0.000672,-0.002677,-0.001007
858.467000,-0.292999,0.341059,-0.023331,-0.769378,-2.944233,-0.016758,-0.000005,-0.000066,-0.000030,-0.000140,0.000064,-0.000096,0.354278,0.069224,0.157378,-0.000977,0.010183,0.004145
858.469000,-0.292998,0.341090,-0.023295,-0.769379,-2.944187,-0.016912,-0.000004,-0.000065,-0.000029,-0.000138,0.000063,-0.000094,-0.093327,-0.295001,0.198439,0.002624,-0.000120,0.002387
858.471000,-0.293015,0.341079,-0.023309,-0.769345,-2.944195,-0.016820,-0.000004,-0.000064,-0.000029,-0.000135,0.000062,-0.000093,0.056537,-0.129308,0.105291,-0.005604,0.001717,-0.001539
858.473000,-0.293010,0.341058,-0.023320,-0.769339,-2.944236,-0.016860,-0.000004,-0.000063,-0.000028,-0.000133,0.000061,-0.000091,-0.046823,-0.210824,-0.048654,-0.003767,-0.002228,-0.000927
858.475000,-0.293015,0.341063,-0.023327,-0.769358,-2.944228,-0.016745,-0.000004,-0.000061,-0.000028,-0.000130,0.000060,-0.000089,0.194176,-0.297206,-0.197402,0.001830,0.004555,0.004120
858.477000,-0.293006,0.341094,-0.023314,-0.769404,-2.944202,-0.016866,-0.000004,-0.000060,-0.000027,-0.000128,0.000059,-0.000088,0.094700,-0.167303,-0.130575,0.000876,0.001595,0.002383
858.479000,-0.293008,0.341091,-0.023309,-0.769355,-2.944228,-0.016901,-0.000004,-0.000059,-0.000027,-0.000126,0.000058,-0.000086,0.148143,-0.005314,-0.029445,-0.005121,0.001497,-0.000834
858.481000,-0.293003,0.341083,-0.023318,-0.769380,-2.944241,-0.016833,-0.000004,-0.000058,-0.000027,-0.000124,0.000057,-0.000085,0.121343,-0.149832,-0.020401,-0.004477,0.002074,-0.000597
858.483000,-0.293016,0.341085,-0.023310,-0.769331,-2.944212,-0.016856,-0.000004,-0.000057,-0.000026,-0.000122,0.000056,-0.000083,0.174506,-0.285843,0.011267,-0.003449,0.004182,-0.000083
858.485000,-0.293014,0.341056,-0.023331,-0.769305,-2.944245,-0.016771,-0.000004,-0.000057,-0.000026,-0.000120,0.000055,-0.000082,0.063135,-0.128536,0.049397,-0.000056,-0.003432,-0.002533
858.487000,-0.293003,0.341074,-0.023318,-0.769397,-2.944233,-0.016807,-0.000004,-0.000056,-0.000025,-0.000118,0.000054,-0.000081,0.032244,-0.325649,-0.033486,0.007739,-0.002397,0.002358
858.489000,-0.293022,0.341085,-0.023300,-0.769323,-2.944191,-0.016899,-0.000004,-0.000055,-0.000025,-0.000116,0.000053,-0.000079,-0.176093,-0.166955,0.021022,0.007479,-0.007767,0.003053
858.491000,-0.293015,0.341075,-0.023310,-0.769301,-2.944236,-0.016852,-0.000004,-0.000054,-0.000025,-0.000115,0.000052,-0.000078,-0.296441,-0.141486,0.007340,0.001788,-0.008745,-0.002021
858.493000,-0.293011,0.341117,-0.023298,-0.769429,-2.944169,-0.016950,-0.000003,-0.000053,-0.000024,-0.000113,0.000051,-0.000077,-0.142022,-0.182377,-0.032833,-0.000414,-0.000638,0.004346
858.495000,-0.293015,0.341069,-0.023318,-0.769347,-2.944199,-0.016780,-0.000003,-0.000052,-0.000024,-0.000111,0.000051,-0.000076,-0.133072,-0.152667,0.119891,-0.000577,-0.004181,0.004110
858.497000,-0.293013,0.341086,-0.023310,-0.769316,-2.944225,-0.016867,-0.000003,-0.000052,-0.000023,-0.000109,0.000050,-0.000075,-0.247174,-0.360087,0.009407,0.003722,-0.006927,0.005569
858.499000,-0.293004,0.341067,-0.023325,-0.769379,-2.944236,-0.016782,-0.000003,-0.000051,-0.000023,-0.000108,0.000049,-0.000074,-0.389889,-0.103552,-0.064105,0.002034,-0.011432,0.002338
858.501000,-0.293000,0.341093,-0.023308,-0.769407,-2.944209,-0.016853,-0.000003,-0.000050,-0.000023,-0.000106,0.000048,-0.000073,-0.167640,-0.293385,0.061680,0.005525,-0.004369,0.003745
858.503000,-0.293032,0.341085,-0.023305,-0.769284,-2.944186,-0.016839,-0.000003,-0.000049,-0.000023,-0.000105,0.000048,-0.000072,-0.038571,-0.014607,-0.209023,0.001386,-0.000314,0.001720
858.505000,-0.293031,0.341085,-0.023302,-0.769320,-2.944182,-0.016885,-0.000003,-0.000049,-0.000022,-0.000103,0.000047,-0.000071,-0.078881,-0.196459,-0.027351,0.003438,-0.002733,0.005192
858.507000,-0.293018,0.341074,-0.023314,-0.769296,-2.944221,-0.016856,-0.000003,-0.000048,-0.000022,-0.000102,0.000046,-0.000070,-0.243667,-0.108078,0.117448,-0.002290,-0.002956,0.005378
858.509000,-0.293019,0.341078,-0.023312,-0.769331,-2.944211,-0.016854,-0.000003,-0.000047,-0.000022,-0.000101,0.000046,-0.000069,-0.019610,-0.310915,0.061823,0.000915,-0.000094,-0.001851
858.511000,-0.293018,0.341097,-0.023301,-0.769289,-2.944203,-0.016927,-0.000003,-0.000047,-0.000021,-0.000099,0.000045,-0.000068,-0.519505,-0.233194,0.177138,0.001868,-0.013273,0.006371
858.513000,-0.293016,0.341099,-0.023308,-0.769326,-2.944198,-0.016888,-0.000003,-0.000046,-0.000021,-0.000098,0.000044,-0.000067,-0.287322,-0.245651,-0.000990,0.000850,-0.006071,0.000438
858.515000,-0.293030,0.341061,-0.023312,-0.769221,-2.944227,-0.016820,-0.000003,-0.000046,-0.000021,-0.000097,0.000044,-0.000066,-0.090257,-0.443849,-0.109357,0.008375,-0.003128,0.006809
858.517000,-0.293000,0.341064,-0.023328,-0.769399,-2.944240,-0.016791,-0.000003,-0.000045,-0.000021,-0.000096,0.000043,-0.000065,-0.011453,-0.105492,-0.060094,0.004260,-0.001621,-0.002243
858.519000,-0.293020,0.341083,-0.023309,-0.769299,-2.944233,-0.016890,-0.000003,-0.000044,-0.000020,-0.000094,0.000043,-0.000064,-0.420402,-0.340141,-0.089817,0.007777,-0.009286,0.005566
858.521000,-0.293004,0.341094,-0.023318,-0.769340,-2.944239,-0.016890,-0.000003,-0.000044,-0.000020,-0.000093,0.000042,-0.000063,-0.122049,0.016249,0.092754,-0.008021,-0.006402,-0.002968
858.523000,-0.293025,0.341094,-0.023292,-0.769319,-2.944178,-0.016928,-0.000003,-0.000043,-0.000020,-0.000092,0.000042,-0.000063,-0.194888,-0.006071,0.072758,-0.005823,-0.004335,0.003719
858.525000,-0.293019,0.341063,-0.023322,-0.769303,-2.944241,-0.016810,-0.000003,-0.000043,-0.000020,-0.000091,0.000041,-0.000062,-0.302521,-0.171847,0.102907,-0.000174,-0.008419,0.001713
858.527000,-0.293001,0.341073,-0.023320,-0.769411,-2.944220,-0.016797,-0.000003,-0.000042,-0.000019,-0.000090,0.000041,-0.000061,0.126040,-0.161226,-0.070071,0.003970,0.000650,-0.002118
858.529000,-0.293006,0.341067,-0.023317,-0.769336,-2.944227,-0.016852,-0.000003,-0.000042,-0.000019,-0.000089,0.000040,-0.000060,-0.203283,-0.183498,0.001696,0.004209,-0.008393,-0.002208
858.531000,-0.293011,0.341052,-0.023333,-0.769331,-2.944265,-0.016774,-0.000003,-0.000041,-0.000019,-0.000088,0.000040,-0.000060,-0.293812,-0.183212,-0.067625,0.000565,-0.006950,0.001937
858.533000,-0.293011,0.341071,-0.023314,-0.769336,-2.944225,-0.016826,-0.000003,-0.000041,-0.000019,-0.000087,0.000039,-0.000059,-0.481578,-0.283501,-0.064272,0.000046,-0.013807,0.002088
858.535000,-0.293009,0.341071,-0.023318,-0.769324,-2.944248,-0.016847,-0.000003,-0.000040,-0.000018,-0.000086,0.000039,-0.000058,-0.040904,-0.137397,0.197682,-0.003993,-0.000478,0.000333
858.537000,-0.293009,0.341074,-0.023316,-0.769324,-2.944245,-0.016823,-0.000003,-0.000040,-0.000018,-0.000085,0.000038,-0.000058,-0.370555,-0.019979,0.093961,-0.004252,-0.007363,0.001692
858.539000,-0.293011,0.341099,-0.023311,-0.769361,-2.944189,-0.016887,-0.000002,-0.000040,-0.000018,-0.000084,0.000038,-0.000057,-0.056601,-0.115104,0.028620,-0.002258,0.000538,-0.001948
858.541000,-0.293007,0.341063,-0.023329,-0.769297,-2.944277,-0.016804,-0.000011,-0.000017,-0.000005,-0.000046,0.000051,-0.000056,-0.438061,-0.321674,-0.078381,0.007501,-0.012950,0.000867
858.543000,-0.293021,0.341078,-0.023306,-0.769299,-2.944230,-0.016864,-0.000015,-0.000006,0.000001,-0.000027,0.000058,-0.000056,-0.212735,-0.290500,-0.032265,0.006935,-0.004592,-0.001460
858.545000,-0.293008,0.341073,-0.023317,-0.769304,-2.944243,-0.016839,-0.000004,-0.000001,0.000000,-0.000006,0.000014,-0.000007,-0.184600,-0.021429,0.053762,0.000615,-0.004457,0.001431
858.547000,-0.293009,0.341090,-0.023298,-0.769293,-2.944216,-0.016900,-0.000000,-0.000000,0.000000,-0.000000,0.000001,-0.000000,-0.354385,-0.016427,0.097256,0.001979,-0.005100,-0.000325
858.549000,-0.293015,0.341077,-0.023310,-0.769260,-2.944232,-0.016883,-0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,-0.361241,0.103532,0.141769,-0.005901,-0.004855,-0.000367
858.551000,-0.293010,0.341078,-0.023318,-0.769342,-2.944240,-0.016822,-0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.059895,-0.035704,0.096799,-0.005613,0.001348,-0.000676
858.553000,-0.293009,0.341103,-0.023297,-0.769324,-2.944194,-0.016929,-0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,-0.446870,-0.181894,0.106742,0.000057,-0.009346,0.007322
858.555000,-0.293022,0.341080,-0.023302,-0.769346,-2.944202,-0.016891,-0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,-0.440167,-0.069337,0.033455,0.001874,-0.011360,-0.001908
858.557000,-0.293006,0.341078,-0.023312,-0.769406,-2.944204,-0.016801,-0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.106923,-0.335366,-0.153240,0.010597,0.000703,-0.003344
858.559000,-0.293018,0.341085,-0.023305,-0.769296,-2.944223,-0.016881,-0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,-0.086114,-0.447245,-0.086023,0.013606,-0.001001,0.004134
858.561000,-0.293013,0.341074,-0.023321,-0.769365,-2.944197,-0.016804,-0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.066370,-0.336322,-0.005125,0.004375,0.000099,0.000351
858.563000,-0.293007,0.341071,-0.023330,-0.769364,-2.944249,-0.016792,-0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,-0.026555,-0.133642,0.040491,-0.000562,0.000599,0.005330
858.565000,-0.293009,0.341076,-0.023324,-0.769306,-2.944249,-0.016824,-0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,-0.213006,-0.030658,0.274238,-0.005088,-0.004488,-0.003829
858.567000,-0.293019,0.341087,-0.023307,-0.769352,-2.944216,-0.016864,-0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.107241,0.131597,0.051834,-0.006694,0.002735,0.006844
858.569000,-0.293008,0.341067,-0.023324,-0.769359,-2.944239,-0.016845,-0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,-0.084875,-0.278127,0.069948,0.003154,-0.003986,-0.001087
858.571000,-0.293018,0.341084,-0.023314,-0.769363,-2.944190,-0.016819,-0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,-0.336016,-0.104732,-0.132334,-0.000789,-0.012083,0.002943
858.573000,-0.293000,0.341080,-0.023317,-0.769374,-2.944225,-0.016839,-0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,-0.082834,-0.335180,-0.107790,0.005610,-0.000268,-0.004556
858.575000,-0.293014,0.341075,-0.023318,-0.769335,-2.944220,-0.016777,-0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,-0.111356,-0.376125,-0.059382,0.007993,-0.001543,-0.000887
858.577000,-0.293006,0.341080,-0.023327,-0.769379,-2.944238,-0.016807,-0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,-0.162225,0.006469,0.173864,-0.003555,-0.004607,0.002603
858.579000,-0.293002,0.341070,-0.023325,-0.769376,-2.944232,-0.016821,-0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,-0.157585,0.154873,0.245859,-0.009660,-0.005247,0.000101
858.581000,-0.293019,0.341063,-0.023322,-0.769321,-2.944236,-0.016809,-0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,-0.338919,-0.167665,0.120282,-0.001950,-0.007760,0.005360
858.583000,-0.293012,0.341047,-0.023331,-0.769342,-2.944238,-0.016704,-0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,-0.050299,-0.393779,-0.086176,0.006398,-0.001644,0.001690
858.585000,-0.293011,0.341084,-0.023308,-0.769384,-2.944197,-0.016856,-0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,-0.288948,-0.289843,-0.026976,0.008206,-0.009594,0.001105
858.587000,-0.293012,0.341079,-0.023317,-0.769353,-2.944218,-0.016801,-0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.124263,-0.038479,-0.031425,-0.000524,0.000161,-0.000132
858.589000,-0.293027,0.341066,-0.023319,-0.769274,-2.944213,-0.016818,-0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,-0.486643,0.039885,-0.007689,-0.000183,-0.010838,0.000640
858.591000,-0.293014,0.341066,-0.023322,-0.769286,-2.944245,-0.016813,-0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.001643,-0.162132,0.087006,0.001979,-0.000372,-0.000171
858.593000,-0.293038,0.341048,-0.023315,-0.769288,-2.944197,-0.016777,-0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.033444,-0.237229,0.164632,-0.000614,-0.000606,-0.002559
858.595000,-0.293015,0.341059,-0.023317,-0.769371,-2.944213,-0.016796,-0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,-0.213845,-0.051185,0.172935,-0.003895,-0.002938,0.004296
858.597000,-0.293010,0.341083,-0.023309,-0.769311,-2.944210,-0.016873,-0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.246533,-0.116205,0.093882,-0.000771,0.002781,-0.003735
858.599000,-0.293001,0.341068,-0.023325,-0.769364,-2.944249,-0.016793,-0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,-0.187839,-0.034495,-0.146160,0.001005,-0.003341,0.003107
858.601000,-0.292992,0.341097,-0.023320,-0.769430,-2.944220,-0.016851,-0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.060546,-0.124137,-0.152081,0.004018,0.003998,-0.005796
858.603000,-0.293021,0.341060,-0.023315,-0.769283,-2.944236,-0.016799,-0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,-0.104101,-0.177111,0.069217,0.004418,-0.002346,-0.005427
