,0,1,2,3,4,5,6
0,0.0,-0.290415,0.33671,-0.022787,-0.002463,0.004172,0.010493
1,0.0019999999999527,-0.290415,0.33671,-0.022787,-0.002463,0.004172,0.010493
2,0.004000000000019,-0.29042,0.336731,-0.022755,-0.002494,0.00441,0.011023
3,0.0059999999999718,-0.290413,0.336721,-0.022739,-0.002601,0.004541,0.011507
4,0.0080000000000381,-0.290405,0.336731,-0.022733,-0.002665,0.004751,0.012103
5,0.0099999999999909,-0.290439,0.336738,-0.022694,-0.002805,0.004861,0.012603
6,0.0119999999999436,-0.290422,0.336728,-0.022686,-0.002901,0.00505,0.013142
7,0.01400000000001,-0.29043,0.336725,-0.022666,-0.002976,0.005241,0.013677
8,0.0159999999999627,-0.290451,0.336759,-0.02261,-0.003098,0.005425,0.014293
9,0.0180000000000291,-0.290454,0.336762,-0.022591,-0.003214,0.005761,0.015121
10,0.0199999999999818,-0.290454,0.336771,-0.022571,-0.003391,0.00604,0.015931
11,0.0220000000000482,-0.290453,0.336773,-0.022541,-0.003526,0.006355,0.016739
12,0.0240000000000009,-0.290464,0.336793,-0.022496,-0.003663,0.006768,0.017729
13,0.0259999999999536,-0.290471,0.336814,-0.022464,-0.003823,0.007062,0.018538
14,0.02800000000002,-0.290476,0.336845,-0.022409,-0.004003,0.007572,0.019771
15,0.0299999999999727,-0.290483,0.336821,-0.022377,-0.004186,0.007901,0.020675
16,0.0320000000000391,-0.290495,0.33686,-0.022336,-0.004349,0.008236,0.02156
17,0.0339999999999918,-0.290495,0.336884,-0.022286,-0.004433,0.008376,0.021966
18,0.0359999999999445,-0.290525,0.336899,-0.022235,-0.004665,0.008855,0.023224
19,0.0380000000000109,-0.290536,0.336915,-0.022187,-0.004914,0.009216,0.024291
20,0.0399999999999636,-0.290536,0.33692,-0.022152,-0.004859,0.009089,0.024008
21,0.04200000000003,-0.290562,0.336941,-0.022098,-0.005034,0.00926,0.024695
22,0.0439999999999827,-0.290573,0.336967,-0.021997,-0.005378,0.009589,0.025975
23,0.0460000000000491,-0.290593,0.337019,-0.021911,-0.005702,0.00967,0.026702
24,0.0480000000000018,-0.290603,0.337047,-0.02186,-0.00589,0.009954,0.027526
25,0.0499999999999545,-0.29061,0.337034,-0.021815,-0.006119,0.01027,0.028472
26,0.0520000000000209,-0.290623,0.337087,-0.021747,-0.006491,0.01048,0.029455
27,0.0539999999999736,-0.290643,0.337084,-0.021683,-0.006751,0.010726,0.030325
28,0.05600000000004,-0.290665,0.337124,-0.021617,-0.007246,0.010777,0.031213
29,0.0579999999999927,-0.290685,0.337149,-0.02154,-0.007474,0.011253,0.032436
30,0.0599999999999454,-0.290698,0.337162,-0.021487,-0.007842,0.011527,0.033528
31,0.0620000000000118,-0.290707,0.337192,-0.02142,-0.008316,0.011455,0.034158
32,0.0639999999999645,-0.290726,0.337205,-0.021353,-0.008898,0.011988,0.036059
33,0.0660000000000309,-0.290732,0.337248,-0.021286,-0.008965,0.011998,0.036198
34,0.0679999999999836,-0.290763,0.337263,-0.02122,-0.009339,0.012373,0.037493
35,0.07000000000005,-0.29079,0.337279,-0.021141,-0.009617,0.012717,0.038586
36,0.0720000000000027,-0.290811,0.337321,-0.021043,-0.00989,0.013099,0.039744
37,0.0739999999999554,-0.290822,0.337347,-0.020965,-0.010201,0.013306,0.040638
38,0.0760000000000218,-0.290853,0.337384,-0.020864,-0.010519,0.013592,0.041696
39,0.0779999999999745,-0.290878,0.337385,-0.020799,-0.010975,0.01386,0.042931
40,0.0800000000000409,-0.290872,0.33741,-0.020727,-0.01122,0.013925,0.043478
41,0.0819999999999936,-0.290905,0.337455,-0.020625,-0.011609,0.014129,0.044561
42,0.0839999999999463,-0.290929,0.337457,-0.020544,-0.011796,0.014356,0.045297
43,0.0860000000000127,-0.290962,0.337504,-0.020444,-0.012242,0.014355,0.046034
44,0.0879999999999654,-0.290995,0.33752,-0.020345,-0.012622,0.014852,0.047624
45,0.0900000000000318,-0.291014,0.337565,-0.020244,-0.013028,0.015429,0.049365
46,0.0919999999999845,-0.291037,0.337616,-0.020132,-0.013761,0.015956,0.051539
47,0.0940000000000509,-0.291075,0.337632,-0.020037,-0.014306,0.016773,0.053988
48,0.0960000000000036,-0.291126,0.337701,-0.019816,-0.015337,0.018011,0.058007
49,0.0979999999999563,-0.29115,0.337696,-0.019719,-0.015532,0.018226,0.058762
50,0.1000000000000227,-0.291181,0.337749,-0.019585,-0.016296,0.018876,0.061277
51,0.1019999999999754,-0.291212,0.337796,-0.019466,-0.016405,0.018898,0.06161
52,0.1040000000000418,-0.291241,0.33784,-0.019335,-0.016737,0.01901,0.06291
53,0.1059999999999945,-0.291318,0.33791,-0.019069,-0.017005,0.018943,0.063663
54,0.1079999999999472,-0.291343,0.337943,-0.018952,-0.017305,0.018208,0.06388
55,0.1100000000000136,-0.291374,0.337965,-0.018817,-0.017778,0.018111,0.064595
56,0.1119999999999663,-0.291417,0.33802,-0.018678,-0.018073,0.017734,0.064751
57,0.1140000000000327,-0.291463,0.338051,-0.018526,-0.018522,0.017957,0.065969
58,0.1159999999999854,-0.291495,0.33808,-0.018414,-0.018747,0.018478,0.067721
59,0.1180000000000518,-0.291535,0.338149,-0.018255,-0.018884,0.018494,0.067952
60,0.1200000000000045,-0.291565,0.338196,-0.018107,-0.019316,0.0188,0.06939
61,0.1219999999999572,-0.291602,0.338228,-0.017961,-0.019936,0.019453,0.071539
62,0.1240000000000236,-0.291674,0.3383,-0.017787,-0.020583,0.020477,0.074404
63,0.1259999999999763,-0.291706,0.338319,-0.017658,-0.021126,0.021105,0.076066
64,0.1280000000000427,-0.291735,0.338348,-0.017507,-0.021836,0.021933,0.078592
65,0.1299999999999954,-0.291783,0.338397,-0.017347,-0.022511,0.022769,0.081174
66,0.1319999999999481,-0.291815,0.338446,-0.01719,-0.023223,0.023339,0.083369
67,0.1340000000000145,-0.291875,0.338499,-0.017026,-0.023922,0.023962,0.085628
68,0.1359999999999672,-0.291875,0.338499,-0.017026,-0.024453,0.024247,0.087201
69,0.1380000000000336,-0.291911,0.338525,-0.016853,-0.024453,0.024247,0.087201
70,0.1399999999999863,-0.291972,0.338553,-0.0167,-0.024953,0.023782,0.088037
71,0.1420000000000527,-0.292001,0.33861,-0.016516,-0.025088,0.021251,0.08767
72,0.1440000000000054,-0.292123,0.338681,-0.016165,-0.024876,0.019209,0.085984
73,0.1459999999999581,-0.292158,0.338706,-0.016004,-0.024918,0.017284,0.084421
74,0.1480000000000245,-0.292261,0.338782,-0.015641,-0.025728,0.014611,0.083424
75,0.1499999999999772,-0.292313,0.33885,-0.015456,-0.026606,0.014161,0.084224
76,0.1520000000000436,-0.292384,0.338868,-0.015283,-0.027759,0.013922,0.085578
77,0.1539999999999963,-0.292384,0.338868,-0.015283,-0.027759,0.013922,0.085578
78,0.155999999999949,-0.292436,0.338919,-0.015073,-0.029064,0.014088,0.087179
79,0.1580000000000154,-0.292578,0.33898,-0.014687,-0.032516,0.016046,0.094384
80,0.1599999999999681,-0.292639,0.339013,-0.014503,-0.035347,0.01659,0.098408
81,0.1620000000000345,-0.292686,0.339072,-0.014293,-0.036481,0.018433,0.10254
82,0.1639999999999872,-0.292686,0.339072,-0.014293,-0.036481,0.018433,0.10254
83,0.1660000000000536,-0.29278,0.339076,-0.014102,-0.037905,0.018968,0.10477
84,0.1680000000000063,-0.292932,0.339143,-0.013684,-0.040537,0.018679,0.107035
85,0.169999999999959,-0.292995,0.33917,-0.013486,-0.041353,0.017775,0.106262
86,0.1720000000000254,-0.293089,0.339203,-0.013272,-0.041743,0.016544,0.105822
87,0.1739999999999781,-0.293159,0.339236,-0.013066,-0.042228,0.014643,0.104559
88,0.1760000000000445,-0.293248,0.339255,-0.012843,-0.042686,0.013074,0.103915
89,0.1779999999999972,-0.293248,0.339255,-0.012843,-0.042686,0.013074,0.103915
90,0.1799999999999499,-0.293353,0.339283,-0.012623,-0.043274,0.011686,0.104041
91,0.1820000000000163,-0.293407,0.339281,-0.01245,-0.044124,0.010622,0.105055
92,0.183999999999969,-0.293525,0.339343,-0.012199,-0.04701,0.011103,0.110591
93,0.1860000000000354,-0.293746,0.339375,-0.011748,-0.049553,0.010797,0.113134
94,0.1879999999999881,-0.293824,0.33942,-0.011528,-0.050371,0.012417,0.116194
95,0.1900000000000545,-0.293907,0.339423,-0.011313,-0.052415,0.012071,0.117654
