timestamp,actual_TCP_pose_0,actual_TCP_pose_1,actual_TCP_pose_2,actual_TCP_pose_3,actual_TCP_pose_4,actual_TCP_pose_5,actual_TCP_speed_0,actual_TCP_speed_1,actual_TCP_speed_2,actual_TCP_speed_3,actual_TCP_speed_4,actual_TCP_speed_5,actual_TCP_force_0,actual_TCP_force_1,actual_TCP_force_2,actual_TCP_force_3,actual_TCP_force_4,actual_TCP_force_5
939.915000,-0.289830,0.338991,-0.020571,-1.061107,-2.937808,0.105589,0.000091,0.000035,-0.000006,0.000132,-0.000336,0.000015,-0.279631,0.302068,-0.209577,-0.005904,-0.006455,-0.006193
939.917000,-0.289806,0.338962,-0.020589,-1.061173,-2.937827,0.105607,0.000086,0.000033,-0.000005,0.000125,-0.000318,0.000014,0.010117,-0.003033,-0.141051,0.002007,0.001239,-0.007629
939.919000,-0.289815,0.338972,-0.020588,-1.061142,-2.937847,0.105622,0.000081,0.000032,-0.000005,0.000118,-0.000301,0.000014,-0.260829,0.253097,-0.192756,-0.006225,-0.003416,-0.004893
939.921000,-0.289821,0.338941,-0.020603,-1.061096,-2.937875,0.105702,0.000077,0.000030,-0.000005,0.000112,-0.000287,0.000013,-0.236315,0.024757,-0.141058,-0.002382,-0.002793,-0.004799
939.923000,-0.289813,0.338971,-0.020594,-1.061138,-2.937837,0.105633,0.000074,0.000029,-0.000005,0.000107,-0.000273,0.000012,0.394058,-0.133025,-0.087065,-0.001942,0.012689,-0.012487
939.925000,-0.289823,0.338983,-0.020583,-1.061144,-2.937805,0.105577,0.000070,0.000027,-0.000004,0.000102,-0.000261,0.000012,-0.259698,0.144108,-0.267300,-0.001912,-0.009011,-0.007270
939.927000,-0.289824,0.338967,-0.020595,-1.061107,-2.937860,0.105622,0.000067,0.000026,-0.000004,0.000098,-0.000250,0.000011,-0.402275,0.079881,-0.196865,-0.003704,-0.011605,0.000592
939.929000,-0.289832,0.338986,-0.020573,-1.061109,-2.937820,0.105550,0.000065,0.000025,-0.000004,0.000094,-0.000240,0.000011,-0.099554,0.272580,-0.108780,-0.005246,-0.002223,-0.011286
939.931000,-0.289819,0.338984,-0.020582,-1.061120,-2.937851,0.105554,0.000062,0.000024,-0.000004,0.000090,-0.000230,0.000010,-0.040049,0.191012,-0.067831,-0.004608,0.000994,-0.006616
939.933000,-0.289826,0.338954,-0.020583,-1.061123,-2.937843,0.105661,0.000060,0.000023,-0.000004,0.000087,-0.000222,0.000010,0.023684,-0.062931,-0.048425,0.000121,0.001656,-0.007454
939.935000,-0.289826,0.338957,-0.020598,-1.061148,-2.937863,0.105651,0.000058,0.000022,-0.000004,0.000084,-0.000214,0.000010,-0.169682,-0.015179,-0.172017,-0.001382,-0.004248,-0.001455
939.937000,-0.289811,0.338969,-0.020566,-1.061065,-2.937860,0.105565,0.000056,0.000022,-0.000003,0.000081,-0.000206,0.000009,-0.094415,0.211941,-0.158815,-0.003534,-0.004345,-0.004382
939.939000,-0.289817,0.338944,-0.020603,-1.061101,-2.937896,0.105652,0.000054,0.000021,-0.000003,0.000078,-0.000199,0.000009,-0.102202,-0.070721,-0.153986,0.004020,-0.005727,-0.007588
939.941000,-0.289815,0.338993,-0.020572,-1.061147,-2.937815,0.105536,0.000052,0.000020,-0.000003,0.000075,-0.000192,0.000009,-0.085300,0.008544,-0.093624,0.005033,-0.002438,-0.003592
939.943000,-0.289799,0.338963,-0.020593,-1.061197,-2.937831,0.105661,0.000050,0.000020,-0.000003,0.000073,-0.000186,0.000008,-0.315754,-0.014770,-0.075912,0.004010,-0.003755,-0.000293
939.945000,-0.289828,0.338949,-0.020585,-1.061054,-2.937880,0.105622,0.000049,0.000019,-0.000003,0.000071,-0.000181,0.000008,-0.010794,0.113727,-0.178361,-0.002096,-0.000882,-0.005626
939.947000,-0.289835,0.338985,-0.020574,-1.061068,-2.937817,0.105548,0.000047,0.000018,-0.000003,0.000069,-0.000175,0.000008,0.135621,0.090323,-0.050662,0.000630,-0.000888,-0.007614
939.949000,-0.289816,0.338946,-0.020590,-1.061131,-2.937867,0.105650,0.000046,0.000018,-0.000003,0.000067,-0.000170,0.000008,-0.154926,-0.045320,-0.048557,0.004389,-0.007749,-0.003190
939.951000,-0.289830,0.338967,-0.020580,-1.061050,-2.937872,0.105607,0.000045,0.000017,-0.000003,0.000065,-0.000165,0.000007,0.171097,-0.082379,-0.143485,0.004872,0.003109,-0.010542
939.953000,-0.289826,0.338971,-0.020580,-1.061068,-2.937865,0.105607,0.000043,0.000017,-0.000003,0.000063,-0.000161,0.000007,-0.061106,0.063375,0.008547,0.002214,-0.000500,-0.005483
939.955000,-0.289811,0.338970,-0.020583,-1.061121,-2.937848,0.105580,0.000042,0.000016,-0.000003,0.000061,-0.000156,0.000007,-0.519928,-0.012020,0.054638,-0.000804,-0.008248,0.003799
939.957000,-0.289811,0.338978,-0.020574,-1.061093,-2.937836,0.105511,0.000041,0.000016,-0.000003,0.000060,-0.000152,0.000007,-0.000908,-0.035075,0.025405,0.002849,0.005646,-0.008003
939.959000,-0.289816,0.338960,-0.020589,-1.061142,-2.937848,0.105622,0.000040,0.000016,-0.000002,0.000058,-0.000149,0.000007,0.168771,-0.065389,0.001525,0.003032,0.004346,-0.009178
939.961000,-0.289820,0.338980,-0.020576,-1.061127,-2.937808,0.105602,0.000039,0.000015,-0.000002,0.000057,-0.000145,0.000006,-0.159807,-0.238055,-0.178360,0.007455,-0.001538,-0.001105
939.963000,-0.289805,0.338959,-0.020601,-1.061206,-2.937864,0.105600,0.000038,0.000015,-0.000002,0.000055,-0.000141,0.000006,0.179452,-0.113631,-0.153887,0.001426,0.010963,-0.011838
939.965000,-0.289816,0.338974,-0.020590,-1.061185,-2.937809,0.105579,0.000037,0.000014,-0.000002,0.000054,-0.000138,0.000006,-0.239841,-0.039018,-0.152725,0.000119,-0.002061,-0.006290
939.967000,-0.289815,0.338979,-0.020586,-1.061121,-2.937848,0.105580,0.000036,0.000014,-0.000002,0.000053,-0.000135,0.000006,-0.263145,0.028406,-0.074992,-0.004091,-0.003964,-0.006840
939.969000,-0.289813,0.338975,-0.020590,-1.061183,-2.937851,0.105623,0.000036,0.000014,-0.000002,0.000052,-0.000132,0.000006,0.022406,-0.100615,-0.014850,0.000379,0.004431,-0.010632
939.971000,-0.289828,0.338994,-0.020568,-1.061085,-2.937809,0.105547,0.000035,0.000014,-0.000002,0.000051,-0.000129,0.000006,0.470277,-0.018507,-0.071074,0.001542,0.010849,-0.012237
939.973000,-0.289817,0.338980,-0.020591,-1.061123,-2.937850,0.105648,0.000034,0.000013,-0.000002,0.000049,-0.000126,0.000006,0.559036,0.010445,-0.068979,0.000364,0.011699,-0.013011
939.975000,-0.289819,0.338952,-0.020599,-1.061113,-2.937874,0.105651,0.000033,0.000013,-0.000002,0.000048,-0.000124,0.000006,0.256647,-0.049174,-0.058676,0.000597,0.004255,-0.008436
939.977000,-0.289805,0.338950,-0.020595,-1.061139,-2.937891,0.105640,0.000033,0.000013,-0.000002,0.000047,-0.000121,0.000005,0.329556,0.025908,0.025227,-0.001108,0.005030,-0.010361
939.979000,-0.289805,0.338967,-0.020597,-1.061151,-2.937869,0.105638,0.000032,0.000012,-0.000002,0.000046,-0.000119,0.000005,0.413162,0.121785,-0.006663,-0.001167,0.006005,-0.014625
939.981000,-0.289809,0.338965,-0.020589,-1.061092,-2.937874,0.105609,0.000031,0.000012,-0.000002,0.000046,-0.000116,0.000005,0.187903,-0.022177,0.081634,0.003417,-0.000139,-0.007991
939.983000,-0.289814,0.338950,-0.020602,-1.061115,-2.937883,0.105637,0.000031,0.000012,-0.000002,0.000045,-0.000114,0.000005,0.111141,0.087381,-0.003472,0.005024,-0.001119,-0.005428
939.985000,-0.289816,0.338978,-0.020570,-1.061144,-2.937804,0.105577,0.000030,0.000012,-0.000002,0.000044,-0.000112,0.000005,0.424782,-0.147081,-0.024809,0.007660,0.005566,-0.011515
939.987000,-0.289830,0.338972,-0.020563,-1.061086,-2.937865,0.105555,0.000030,0.000012,-0.000002,0.000043,-0.000110,0.000005,0.037089,-0.046366,-0.037565,0.003979,-0.000042,-0.003210
939.989000,-0.289831,0.338975,-0.020572,-1.061063,-2.937850,0.105605,0.000029,0.000011,-0.000002,0.000042,-0.000108,0.000005,-0.243248,0.179731,0.020394,0.000755,-0.003122,-0.004466
939.991000,-0.289836,0.338974,-0.020585,-1.061077,-2.937838,0.105591,0.000029,0.000011,-0.000002,0.000041,-0.000106,0.000005,0.182342,0.044953,-0.017965,0.001299,0.004839,-0.007816
939.993000,-0.289822,0.338967,-0.020587,-1.061175,-2.937827,0.105634,0.000028,0.000011,-0.000002,0.000041,-0.000104,0.000005,0.070222,0.316751,-0.101949,-0.007344,0.003067,-0.002149
939.995000,-0.289824,0.338990,-0.020582,-1.061132,-2.937830,0.105553,0.000028,0.000011,-0.000002,0.000040,-0.000102,0.000005,0.029642,-0.106738,-0.185039,0.001250,0.000950,-0.006707
939.997000,-0.289829,0.338955,-0.020588,-1.061083,-2.937851,0.105619,0.000027,0.000011,-0.000002,0.000039,-0.000100,0.000004,0.025371,-0.013505,-0.122261,0.000544,-0.000786,-0.006510
939.999000,-0.289835,0.338980,-0.020573,-1.061080,-2.937847,0.105580,0.000027,0.000010,-0.000002,0.000039,-0.000099,0.000004,-0.334969,0.028874,0.057819,-0.001199,-0.009066,-0.009803
940.001000,-0.289828,0.338953,-0.020604,-1.061039,-2.937890,0.105662,0.000026,0.000010,-0.000002,0.000038,-0.000097,0.000004,-0.287351,0.039829,-0.018490,0.000067,-0.004680,-0.008133
940.003000,-0.289819,0.338962,-0.020591,-1.061128,-2.937864,0.105610,0.000026,0.000010,-0.000002,0.000037,-0.000095,0.000004,0.048126,0.110760,-0.059739,-0.006913,0.003739,-0.008312
940.005000,-0.289821,0.338968,-0.020596,-1.061086,-2.937854,0.105660,0.000025,0.000010,-0.000002,0.000037,-0.000094,0.000004,-0.092911,-0.084332,-0.110446,-0.001528,-0.002254,-0.003158
940.007000,-0.289827,0.338969,-0.020579,-1.061162,-2.937798,0.105603,0.000025,0.000010,-0.000002,0.000036,-0.000092,0.000004,-0.093769,-0.031907,-0.146234,-0.002763,-0.003636,-0.006684
940.009000,-0.289833,0.338970,-0.020586,-1.061066,-2.937854,0.105646,0.000025,0.000010,-0.000001,0.000036,-0.000091,0.000004,-0.341857,-0.141020,-0.117832,0.003229,-0.009281,0.000927
940.011000,-0.289832,0.338983,-0.020583,-1.061109,-2.937815,0.105603,0.000024,0.000009,-0.000001,0.000035,-0.000090,0.000004,-0.133811,-0.025759,-0.100669,0.003269,-0.004040,-0.008540
940.013000,-0.289820,0.338960,-0.020591,-1.061160,-2.937840,0.105649,0.000024,0.000009,-0.000001,0.000035,-0.000088,0.000004,-0.513243,-0.027797,-0.019165,0.002573,-0.009716,0.000981
940.015000,-0.289814,0.338962,-0.020593,-1.061162,-2.937851,0.105609,0.000023,0.000009,-0.000001,0.000034,-0.000087,0.000004,0.094116,-0.116280,-0.013771,0.007320,0.005605,-0.008360
940.017000,-0.289834,0.338968,-0.020587,-1.061083,-2.937851,0.105619,0.000023,0.000009,-0.000001,0.000034,-0.000086,0.000004,-0.182719,0.096968,-0.103974,-0.001979,-0.003218,0.000447
940.019000,-0.289829,0.338951,-0.020593,-1.061089,-2.937868,0.105622,0.000023,0.000009,-0.000001,0.000033,-0.000084,0.000004,-0.083629,0.198529,-0.140703,-0.000276,-0.001531,-0.005223
940.021000,-0.289812,0.338986,-0.020589,-1.061116,-2.937842,0.105566,0.000022,0.000009,-0.000001,0.000033,-0.000083,0.000004,0.162834,-0.068912,-0.125278,0.002123,0.002204,-0.011941
940.023000,-0.289836,0.338954,-0.020580,-1.061048,-2.937867,0.105594,0.000022,0.000009,-0.000001,0.000032,-0.000082,0.000004,-0.140005,0.094764,0.008951,0.004069,-0.006144,-0.005521
940.025000,-0.289818,0.338979,-0.020576,-1.061097,-2.937839,0.105578,0.000022,0.000008,-0.000001,0.000032,-0.000081,0.000004,0.176018,0.242792,-0.014495,-0.002427,0.001605,-0.008570
940.027000,-0.289816,0.338978,-0.020590,-1.061171,-2.937818,0.105619,0.000022,0.000008,-0.000001,0.000031,-0.000080,0.000004,0.176004,-0.090179,-0.082686,0.003688,0.003970,-0.007398
940.029000,-0.289812,0.338962,-0.020599,-1.061141,-2.937847,0.105621,0.000021,0.000008,-0.000001,0.000031,-0.000079,0.000004,-0.348513,0.156080,-0.094441,0.001534,-0.007916,-0.003675
940.031000,-0.289829,0.338980,-0.020576,-1.061112,-2.937827,0.105564,0.000021,0.000008,-0.000001,0.000030,-0.000078,0.000003,0.246484,-0.024226,0.050834,0.004051,0.005324,-0.010785
940.033000,-0.289817,0.338971,-0.020584,-1.061121,-2.937849,0.105581,0.000021,0.000008,-0.000001,0.000030,-0.000077,0.000003,-0.164310,-0.060531,-0.112544,0.002545,-0.006027,-0.000742
940.035000,-0.289813,0.338987,-0.020585,-1.061159,-2.937843,0.105595,0.000020,0.000008,-0.000001,0.000030,-0.000076,0.000003,-0.101412,-0.024007,-0.095030,0.002896,-0.001098,-0.009469
940.037000,-0.289836,0.338974,-0.020578,-1.061053,-2.937831,0.105563,0.000020,0.000008,-0.000001,0.000029,-0.000075,0.000003,0.158093,0.112811,-0.067164,-0.002847,0.000865,-0.009128
940.039000,-0.289841,0.338965,-0.020564,-1.061048,-2.937815,0.105560,0.000020,0.000008,-0.000001,0.000029,-0.000074,0.000003,-0.199888,-0.073059,-0.081780,0.003799,-0.002754,-0.009016
940.041000,-0.289822,0.338942,-0.020605,-1.061087,-2.937910,0.105667,0.000020,0.000008,-0.000001,0.000029,-0.000073,0.000003,0.134975,0.025185,-0.062873,0.001884,0.003857,-0.009161
940.043000,-0.289827,0.338975,-0.020588,-1.061080,-2.937846,0.105579,0.000019,0.000008,-0.000001,0.000028,-0.000072,0.000003,-0.097295,0.093712,0.038967,0.002288,-0.001246,-0.007776
940.045000,-0.289826,0.338964,-0.020580,-1.061116,-2.937832,0.105606,0.000019,0.000007,-0.000001,0.000028,-0.000071,0.000003,-0.265038,0.143973,0.026028,-0.003836,-0.002649,-0.007490
940.047000,-0.289828,0.338960,-0.020581,-1.061081,-2.937842,0.105632,0.000019,0.000007,-0.000001,0.000028,-0.000070,0.000003,-0.242604,-0.124714,-0.045405,0.001478,-0.002825,-0.001281
940.049000,-0.289828,0.338976,-0.020566,-1.061092,-2.937826,0.105550,0.000019,0.000007,-0.000001,0.000027,-0.000069,0.000003,-0.310992,-0.134124,0.021224,0.002106,-0.006885,-0.006388
940.051000,-0.289837,0.338965,-0.020581,-1.061072,-2.937817,0.105641,0.000018,0.000007,-0.000001,0.000027,-0.000069,0.000003,-0.266977,0.154009,-0.042223,-0.000962,0.000629,-0.003794
940.053000,-0.289818,0.338956,-0.020591,-1.061085,-2.937856,0.105632,0.000018,0.000007,-0.000001,0.000027,-0.000068,0.000003,-0.340202,-0.014449,-0.079971,0.000657,-0.006712,-0.000561
940.055000,-0.289839,0.338958,-0.020580,-1.061084,-2.937850,0.105646,0.000018,0.000007,-0.000001,0.000026,-0.000067,0.000003,-0.333429,0.148013,-0.086456,-0.004342,-0.004562,-0.004089
940.057000,-0.289817,0.338935,-0.020595,-1.061095,-2.937881,0.105651,0.000018,0.000007,-0.000001,0.000026,-0.000066,0.000003,-0.215919,0.121579,-0.162450,-0.006116,-0.003234,-0.006734
940.059000,-0.289819,0.338963,-0.020582,-1.061101,-2.937841,0.105646,0.000018,0.000007,-0.000001,0.000026,-0.000066,0.000003,-0.207441,-0.001416,-0.134453,-0.003141,-0.001184,-0.001880
940.061000,-0.289827,0.338986,-0.020574,-1.061112,-2.937827,0.105565,0.000017,0.000007,-0.000001,0.000025,-0.000065,0.000003,-0.278481,0.227401,-0.187749,-0.005228,-0.007240,-0.008817
940.063000,-0.289802,0.338969,-0.020584,-1.061151,-2.937871,0.105612,0.000001,0.000000,-0.000000,0.000002,-0.000004,0.000000,-0.027572,0.026166,0.104851,0.001304,0.000687,-0.007560
940.065000,-0.289827,0.338955,-0.020593,-1.061083,-2.937848,0.105645,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.066092,0.116786,-0.026422,-0.001735,-0.003565,-0.009963
940.067000,-0.289815,0.338974,-0.020587,-1.061145,-2.937859,0.105584,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.182034,0.095452,-0.087845,0.000477,0.000471,-0.006424
940.069000,-0.289828,0.338961,-0.020580,-1.061030,-2.937872,0.105594,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.220141,0.035328,0.000891,0.001442,-0.008462,-0.003372
940.071000,-0.289816,0.338987,-0.020583,-1.061164,-2.937807,0.105565,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.135484,-0.106938,-0.069033,0.001731,-0.005292,-0.002607
940.073000,-0.289828,0.338943,-0.020598,-1.061030,-2.937922,0.105653,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.309633,-0.004863,-0.107224,0.000793,-0.010027,-0.003838
940.075000,-0.289826,0.338985,-0.020583,-1.061133,-2.937827,0.105579,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.236263,0.061003,-0.049181,0.003798,0.004796,-0.010084
940.077000,-0.289827,0.338965,-0.020584,-1.061062,-2.937850,0.105605,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.068658,-0.113958,-0.025224,0.005486,0.002620,-0.010146
940.079000,-0.289832,0.338986,-0.020561,-1.061103,-2.937806,0.105521,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.065769,0.186843,-0.094776,0.001768,0.000687,-0.004377
940.081000,-0.289829,0.338947,-0.020597,-1.061040,-2.937888,0.105689,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.011947,0.190298,-0.009973,-0.001211,0.000892,-0.008369
940.083000,-0.289825,0.338969,-0.020570,-1.061113,-2.937827,0.105565,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.055579,-0.098682,-0.081450,0.001516,0.003910,-0.005700
940.085000,-0.289840,0.338990,-0.020559,-1.061109,-2.937769,0.105517,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.024214,-0.140577,-0.010198,0.001928,0.003915,-0.007061
940.087000,-0.289810,0.338962,-0.020589,-1.061148,-2.937866,0.105598,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.290560,-0.045175,0.040554,0.003085,-0.003268,-0.004043
940.089000,-0.289836,0.338979,-0.020584,-1.061071,-2.937821,0.105588,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.309831,0.057565,0.051972,0.000836,-0.007011,-0.001557
940.091000,-0.289816,0.338973,-0.020592,-1.061177,-2.937835,0.105622,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.326186,0.044147,-0.020277,0.002597,-0.006263,0.000107
940.093000,-0.289832,0.338956,-0.020570,-1.061092,-2.937823,0.105603,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.173932,0.049670,0.007192,0.000147,-0.001902,-0.006184
940.095000,-0.289829,0.338941,-0.020587,-1.061093,-2.937872,0.105663,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.086671,-0.025906,0.005376,0.000252,0.001160,-0.006985
940.097000,-0.289815,0.338965,-0.020585,-1.061095,-2.937882,0.105623,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.299255,0.013340,0.018485,0.003145,-0.005090,-0.000331
940.099000,-0.289819,0.338947,-0.020595,-1.061074,-2.937883,0.105610,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.073740,0.040511,0.038417,-0.002172,-0.004837,-0.005492
940.101000,-0.289829,0.338994,-0.020574,-1.061073,-2.937832,0.105550,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.344630,0.053738,-0.064301,0.002301,-0.008933,-0.002205
940.103000,-0.289816,0.338969,-0.020569,-1.061098,-2.937842,0.105552,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.067724,0.010447,0.022222,0.001194,0.000185,-0.004988
940.105000,-0.289829,0.338971,-0.020587,-1.061101,-2.937844,0.105619,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.176900,-0.027577,0.026973,-0.000143,0.001973,-0.007819
940.107000,-0.289842,0.338997,-0.020562,-1.061044,-2.937813,0.105494,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.186457,0.066144,-0.088170,-0.001245,-0.003808,-0.003440
940.109000,-0.289826,0.338958,-0.020589,-1.061145,-2.937856,0.105637,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.073327,0.132542,-0.109425,-0.003275,-0.004599,-0.015397
940.111000,-0.289812,0.338977,-0.020582,-1.061091,-2.937879,0.105557,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.466823,0.107807,-0.165110,0.003172,-0.008860,-0.002467
940.113000,-0.289822,0.338984,-0.020577,-1.061062,-2.937853,0.105551,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.088546,0.399803,-0.150813,-0.005709,0.002310,-0.007943
940.115000,-0.289825,0.338964,-0.020584,-1.061103,-2.937857,0.105581,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.139528,0.234745,-0.069315,-0.003807,-0.002764,-0.007330
940.117000,-0.289819,0.338967,-0.020591,-1.061135,-2.937834,0.105593,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.195930,0.006196,-0.051129,0.000534,0.005037,-0.007126
940.119000,-0.289814,0.338958,-0.020597,-1.061047,-2.937916,0.105627,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.023071,0.160758,-0.068404,-0.003549,0.005374,-0.005781
940.121000,-0.289832,0.338978,-0.020584,-1.061045,-2.937856,0.105605,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.158747,-0.047086,-0.034595,0.001807,-0.003443,-0.005679
940.123000,-0.289822,0.338962,-0.020594,-1.061071,-2.937872,0.105622,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.109255,-0.286336,-0.020515,0.009919,-0.001396,-0.005542
