,0,1,2,3,4,5,6
0,0.0,-0.293185,0.341548,-0.022994,-0.004036,0.01056,0.006936
1,0.0019999999999527,-0.29317,0.341591,-0.022994,-0.004417,0.011542,0.007512
2,0.004000000000019,-0.293194,0.341588,-0.022983,-0.004939,0.012874,0.008377
3,0.0059999999999718,-0.293198,0.341647,-0.02295,-0.005451,0.014193,0.009115
4,0.0080000000000381,-0.293194,0.341662,-0.022949,-0.006142,0.015987,0.010347
5,0.0099999999999909,-0.293248,0.341736,-0.022885,-0.007494,0.019478,0.012533
6,0.0119999999999436,-0.293248,0.341778,-0.022872,-0.0081,0.021058,0.013586
7,0.01400000000001,-0.293277,0.341826,-0.022819,-0.008906,0.023146,0.014868
8,0.0159999999999627,-0.293285,0.341884,-0.022796,-0.00974,0.025449,0.016237
9,0.0180000000000291,-0.293336,0.341981,-0.022724,-0.011394,0.029882,0.018687
10,0.0199999999999818,-0.293336,0.341981,-0.022724,-0.011394,0.029882,0.018687
11,0.0220000000000482,-0.293393,0.342108,-0.022647,-0.013388,0.035005,0.021897
12,0.0240000000000009,-0.293402,0.342171,-0.022607,-0.014479,0.037803,0.023328
13,0.0259999999999536,-0.293444,0.342233,-0.022573,-0.015307,0.039903,0.024623
14,0.02800000000002,-0.293479,0.342358,-0.022504,-0.016195,0.042163,0.026018
15,0.0299999999999727,-0.293506,0.342412,-0.022463,-0.017143,0.044573,0.027353
16,0.0320000000000391,-0.293537,0.342498,-0.022407,-0.017729,0.046066,0.028216
17,0.0339999999999918,-0.293596,0.342699,-0.022294,-0.018777,0.048744,0.029651
18,0.0359999999999445,-0.293643,0.342816,-0.022224,-0.019213,0.049847,0.030419
19,0.0380000000000109,-0.293686,0.342905,-0.022172,-0.019682,0.051037,0.030991
20,0.0399999999999636,-0.293724,0.343031,-0.022076,-0.020227,0.052429,0.031873
21,0.04200000000003,-0.293792,0.343125,-0.02202,-0.020528,0.053189,0.032411
22,0.0439999999999827,-0.293825,0.343241,-0.021951,-0.020959,0.054304,0.033363
23,0.0460000000000491,-0.293907,0.343471,-0.021813,-0.022017,0.057053,0.035481
24,0.0480000000000018,-0.293966,0.343582,-0.021737,-0.022741,0.058934,0.036825
25,0.0499999999999545,-0.294011,0.343701,-0.021657,-0.023631,0.061217,0.038351
26,0.0520000000000209,-0.294075,0.343832,-0.021581,-0.025001,0.064748,0.040586
27,0.0539999999999736,-0.294114,0.343985,-0.021487,-0.02583,0.066879,0.041992
28,0.05600000000004,-0.294215,0.344232,-0.021332,-0.02765,0.071568,0.045224
29,0.0579999999999927,-0.294248,0.344358,-0.02125,-0.02876,0.074437,0.047031
30,0.0599999999999454,-0.29433,0.344519,-0.021144,-0.028406,0.073516,0.046783
31,0.0620000000000118,-0.294383,0.344708,-0.021037,-0.028465,0.073686,0.047059
32,0.0639999999999645,-0.294429,0.344818,-0.02095,-0.028011,0.072511,0.04653
33,0.0660000000000309,-0.294487,0.34498,-0.020852,-0.027509,0.071206,0.045892
34,0.0679999999999836,-0.294613,0.345278,-0.020662,-0.026534,0.068662,0.044807
35,0.07000000000005,-0.294669,0.345402,-0.020585,-0.026773,0.069271,0.045395
36,0.0720000000000027,-0.294731,0.345579,-0.020458,-0.026973,0.069807,0.045942
37,0.0739999999999554,-0.294779,0.345726,-0.020367,-0.027094,0.070103,0.04632
38,0.0760000000000218,-0.294829,0.345886,-0.020268,-0.027701,0.071672,0.04768
39,0.0779999999999745,-0.294981,0.346209,-0.020036,-0.028748,0.074397,0.051121
40,0.0800000000000409,-0.295068,0.346505,-0.019833,-0.029772,0.07717,0.05448
41,0.0819999999999936,-0.295154,0.346665,-0.019705,-0.030021,0.077851,0.05609
42,0.0839999999999463,-0.295154,0.346665,-0.019705,-0.030021,0.077851,0.05609
43,0.0860000000000127,-0.295197,0.346826,-0.019591,-0.030279,0.078517,0.057571
44,0.0879999999999654,-0.295262,0.346977,-0.019479,-0.030746,0.079758,0.059868
45,0.0900000000000318,-0.295396,0.347312,-0.019238,-0.032669,0.084699,0.063991
46,0.0919999999999845,-0.295518,0.347655,-0.018975,-0.035027,0.090924,0.068933
47,0.0940000000000509,-0.295593,0.347802,-0.018857,-0.035815,0.092887,0.070623
