timestamp,actual_TCP_pose_0,actual_TCP_pose_1,actual_TCP_pose_2,actual_TCP_pose_3,actual_TCP_pose_4,actual_TCP_pose_5,actual_TCP_speed_0,actual_TCP_speed_1,actual_TCP_speed_2,actual_TCP_speed_3,actual_TCP_speed_4,actual_TCP_speed_5,actual_TCP_force_0,actual_TCP_force_1,actual_TCP_force_2,actual_TCP_force_3,actual_TCP_force_4,actual_TCP_force_5
900.955000,-0.294943,0.342844,-0.028221,1.024784,2.958318,-0.082549,-0.000080,0.000096,0.000063,0.000131,0.000203,-0.000006,-0.318723,0.218813,0.036340,0.003038,-0.001355,-0.004733
900.957000,-0.294926,0.342842,-0.028206,1.024850,2.958285,-0.082483,-0.000085,0.000112,0.000072,0.000160,0.000208,-0.000006,-0.303354,0.096840,0.086007,0.002335,0.000359,0.002687
900.959000,-0.294932,0.342839,-0.028220,1.024774,2.958286,-0.082578,-0.000082,0.000108,0.000069,0.000154,0.000199,-0.000006,-0.613290,-0.094013,0.015054,0.006709,-0.009171,0.004206
900.961000,-0.294943,0.342852,-0.028205,1.024806,2.958328,-0.082495,-0.000078,0.000104,0.000066,0.000148,0.000191,-0.000005,-0.076479,0.027416,0.041952,0.003245,0.000187,-0.000212
900.963000,-0.294927,0.342850,-0.028197,1.024765,2.958325,-0.082499,-0.000075,0.000100,0.000064,0.000143,0.000183,-0.000005,-0.059719,0.009822,0.184594,0.000403,-0.000624,0.002068
900.965000,-0.294918,0.342850,-0.028209,1.024812,2.958290,-0.082499,-0.000073,0.000097,0.000061,0.000138,0.000176,-0.000005,-0.337832,0.006284,0.110930,-0.001761,-0.006137,0.003620
900.967000,-0.294917,0.342839,-0.028209,1.024811,2.958283,-0.082539,-0.000070,0.000093,0.000059,0.000133,0.000170,-0.000005,-0.629585,-0.263508,-0.047549,0.003084,-0.015762,0.002360
900.969000,-0.294924,0.342848,-0.028221,1.024848,2.958277,-0.082553,-0.000067,0.000090,0.000057,0.000129,0.000164,-0.000005,-0.636011,-0.382055,-0.079772,0.004732,-0.019505,0.011420
900.971000,-0.294948,0.342874,-0.028185,1.024813,2.958351,-0.082429,-0.000065,0.000087,0.000055,0.000125,0.000158,-0.000004,-0.412760,-0.435935,0.115711,0.001896,-0.015051,0.005913
900.973000,-0.294942,0.342836,-0.028202,1.024730,2.958336,-0.082525,-0.000063,0.000084,0.000054,0.000121,0.000153,-0.000004,-0.019384,-0.120637,0.124918,-0.007176,-0.006688,0.002484
900.975000,-0.294944,0.342850,-0.028204,1.024730,2.958337,-0.082497,-0.000061,0.000082,0.000052,0.000118,0.000148,-0.000004,-0.417383,-0.305310,0.143396,0.004314,-0.010827,0.008129
900.977000,-0.294931,0.342862,-0.028203,1.024779,2.958310,-0.082459,-0.000059,0.000079,0.000050,0.000114,0.000143,-0.000004,-0.473587,-0.041840,-0.075076,-0.002707,-0.014865,0.008409
900.979000,-0.294946,0.342833,-0.028206,1.024712,2.958342,-0.082524,-0.000057,0.000077,0.000049,0.000111,0.000139,-0.000004,-0.291183,-0.125085,0.126798,0.001183,-0.005082,-0.001038
900.981000,-0.294914,0.342843,-0.028211,1.024801,2.958258,-0.082501,-0.000056,0.000075,0.000048,0.000108,0.000135,-0.000004,-0.436440,-0.178168,0.260238,0.005632,-0.004356,0.005203
900.983000,-0.294946,0.342850,-0.028199,1.024764,2.958323,-0.082470,-0.000054,0.000073,0.000046,0.000105,0.000131,-0.000004,-0.372102,0.099982,0.166776,0.002633,-0.002957,0.002381
900.985000,-0.294945,0.342871,-0.028197,1.024796,2.958358,-0.082456,-0.000053,0.000071,0.000045,0.000102,0.000127,-0.000004,-0.471466,0.120967,0.091874,0.001044,-0.006356,0.007427
900.987000,-0.294924,0.342838,-0.028215,1.024808,2.958273,-0.082525,-0.000051,0.000069,0.000044,0.000100,0.000124,-0.000003,-0.505041,0.194552,0.206765,0.003265,-0.003386,0.003950
900.989000,-0.294937,0.342851,-0.028202,1.024804,2.958320,-0.082509,-0.000050,0.000068,0.000043,0.000097,0.000120,-0.000003,-0.122217,0.032746,0.042279,0.007581,0.002727,-0.004208
900.991000,-0.294932,0.342836,-0.028210,1.024743,2.958314,-0.082525,-0.000049,0.000066,0.000042,0.000095,0.000117,-0.000003,-0.495990,-0.042466,0.155938,0.008666,-0.001744,0.003308
900.993000,-0.294934,0.342851,-0.028197,1.024775,2.958302,-0.082444,-0.000047,0.000064,0.000041,0.000093,0.000114,-0.000003,-0.276443,0.074068,0.048740,0.006008,-0.000811,0.001398
900.995000,-0.294922,0.342850,-0.028212,1.024830,2.958284,-0.082526,-0.000046,0.000063,0.000040,0.000091,0.000112,-0.000003,-0.313096,0.061895,0.174060,0.005791,-0.003991,0.001700
900.997000,-0.294937,0.342864,-0.028197,1.024766,2.958332,-0.082431,-0.000045,0.000061,0.000039,0.000088,0.000109,-0.000003,-0.640181,0.116946,-0.027787,0.001627,-0.017578,0.005474
900.999000,-0.294938,0.342863,-0.028188,1.024826,2.958329,-0.082456,-0.000044,0.000060,0.000038,0.000087,0.000106,-0.000003,-0.562468,0.185397,0.091168,-0.003314,-0.015310,0.003038
901.001000,-0.294933,0.342832,-0.028206,1.024791,2.958286,-0.082512,-0.000043,0.000059,0.000037,0.000085,0.000104,-0.000003,-0.318965,-0.207242,-0.054138,0.000653,-0.007967,-0.002888
901.003000,-0.294949,0.342839,-0.028204,1.024717,2.958358,-0.082497,-0.000042,0.000057,0.000036,0.000083,0.000102,-0.000003,0.150572,-0.111555,0.002100,-0.005007,0.000136,-0.004668
901.005000,-0.294931,0.342856,-0.028204,1.024827,2.958330,-0.082510,-0.000041,0.000056,0.000036,0.000081,0.000099,-0.000003,-0.329868,-0.010799,-0.016810,-0.006696,-0.010652,0.001066
901.007000,-0.294903,0.342830,-0.028233,1.024843,2.958208,-0.082555,-0.000040,0.000055,0.000035,0.000080,0.000097,-0.000003,-0.554602,-0.205576,0.022155,-0.000741,-0.013871,0.007168
901.009000,-0.294943,0.342852,-0.028204,1.024804,2.958319,-0.082510,-0.000040,0.000054,0.000034,0.000078,0.000095,-0.000003,-0.384193,0.012417,-0.064573,-0.007880,-0.011777,0.001133
901.011000,-0.294935,0.342834,-0.028196,1.024732,2.958336,-0.082524,-0.000039,0.000053,0.000033,0.000076,0.000093,-0.000003,-0.129700,-0.068079,-0.032180,-0.003807,-0.002353,-0.002112
901.013000,-0.294934,0.342822,-0.028224,1.024812,2.958281,-0.082591,-0.000038,0.000052,0.000033,0.000075,0.000092,-0.000003,-0.322326,0.004453,-0.071042,-0.007734,-0.008971,-0.003078
901.015000,-0.294921,0.342838,-0.028211,1.024822,2.958259,-0.082513,-0.000037,0.000051,0.000032,0.000074,0.000090,-0.000002,-0.638135,0.289337,0.105738,-0.009210,-0.008703,-0.000744
901.017000,-0.294939,0.342843,-0.028207,1.024841,2.958314,-0.082497,-0.000037,0.000050,0.000032,0.000072,0.000088,-0.000002,-0.119298,0.090532,0.111525,-0.002890,-0.002879,-0.004728
901.019000,-0.294922,0.342824,-0.028222,1.024788,2.958272,-0.082566,-0.000036,0.000049,0.000031,0.000071,0.000086,-0.000002,-0.157869,0.130856,0.081023,0.001460,-0.004114,-0.003207
901.021000,-0.294926,0.342860,-0.028202,1.024783,2.958320,-0.082497,-0.000035,0.000048,0.000030,0.000070,0.000085,-0.000002,-0.295655,0.188974,0.166641,0.001636,-0.007409,0.001884
901.023000,-0.294940,0.342829,-0.028205,1.024668,2.958331,-0.082485,-0.000035,0.000047,0.000030,0.000068,0.000083,-0.000002,-0.092839,0.216737,0.073545,-0.001271,0.001136,0.001350
901.025000,-0.294937,0.342877,-0.028194,1.024833,2.958355,-0.082442,-0.000034,0.000047,0.000029,0.000067,0.000082,-0.000002,-0.387045,0.060169,0.078809,0.005709,-0.006339,0.003780
901.027000,-0.294932,0.342859,-0.028200,1.024725,2.958329,-0.082431,-0.000033,0.000046,0.000029,0.000066,0.000080,-0.000002,-0.116134,-0.212363,-0.000132,0.010387,-0.000276,-0.001279
901.029000,-0.294946,0.342860,-0.028197,1.024811,2.958343,-0.082468,-0.000033,0.000045,0.000028,0.000065,0.000079,-0.000002,-0.542971,-0.085737,0.161991,0.004161,-0.012311,0.003638
901.031000,-0.294923,0.342847,-0.028208,1.024774,2.958294,-0.082513,-0.000032,0.000044,0.000028,0.000064,0.000078,-0.000002,-0.349264,0.145820,0.155221,-0.000612,-0.006590,-0.000031
901.033000,-0.294948,0.342859,-0.028201,1.024789,2.958341,-0.082456,-0.000032,0.000044,0.000027,0.000063,0.000076,-0.000002,-0.212065,0.040479,0.064898,-0.000825,-0.004662,0.000412
901.035000,-0.294925,0.342854,-0.028211,1.024764,2.958325,-0.082471,-0.000031,0.000043,0.000027,0.000062,0.000075,-0.000002,-0.439876,-0.156255,0.230691,0.002719,-0.011347,0.000026
901.037000,-0.294929,0.342854,-0.028207,1.024780,2.958311,-0.082511,-0.000031,0.000042,0.000027,0.000061,0.000074,-0.000002,-0.386521,-0.078870,0.386855,0.001313,-0.007449,0.002070
901.039000,-0.294926,0.342831,-0.028221,1.024762,2.958261,-0.082513,-0.000030,0.000042,0.000026,0.000060,0.000073,-0.000002,-0.631931,0.214197,0.167130,-0.004982,-0.010343,0.002208
901.041000,-0.294926,0.342850,-0.028191,1.024784,2.958326,-0.082430,-0.000030,0.000041,0.000026,0.000059,0.000072,-0.000002,-0.359829,0.012528,-0.069419,-0.001453,-0.003631,0.001922
901.043000,-0.294948,0.342882,-0.028193,1.024807,2.958335,-0.082430,-0.000029,0.000040,0.000025,0.000058,0.000070,-0.000002,-0.230171,0.102539,0.113289,-0.007290,-0.004700,-0.000008
901.045000,-0.294923,0.342822,-0.028215,1.024763,2.958253,-0.082580,-0.000029,0.000040,0.000025,0.000057,0.000069,-0.000002,-0.115637,-0.110277,0.263225,0.002545,-0.001387,-0.004147
901.047000,-0.294938,0.342836,-0.028212,1.024724,2.958320,-0.082526,-0.000028,0.000039,0.000025,0.000057,0.000068,-0.000002,-0.280532,-0.115286,0.122258,0.004124,-0.003339,0.004719
901.049000,-0.294919,0.342852,-0.028204,1.024867,2.958279,-0.082485,-0.000028,0.000039,0.000024,0.000056,0.000067,-0.000002,-0.292609,0.078263,0.026566,-0.001893,-0.008536,0.003749
901.051000,-0.294923,0.342861,-0.028202,1.024885,2.958273,-0.082483,-0.000028,0.000038,0.000024,0.000055,0.000066,-0.000002,-0.341337,-0.021513,0.133145,0.001540,-0.004236,0.005184
901.053000,-0.294935,0.342834,-0.028210,1.024711,2.958335,-0.082538,-0.000027,0.000037,0.000024,0.000054,0.000065,-0.000002,-0.374627,-0.154270,-0.088775,0.002929,-0.010115,0.002504
901.055000,-0.294926,0.342843,-0.028209,1.024777,2.958302,-0.082499,-0.000027,0.000037,0.000023,0.000054,0.000064,-0.000002,0.097768,-0.062516,0.012543,0.001301,-0.000418,-0.005326
901.057000,-0.294942,0.342867,-0.028189,1.024854,2.958356,-0.082454,-0.000027,0.000036,0.000023,0.000053,0.000064,-0.000002,0.008801,0.164637,0.051909,-0.004302,-0.004068,0.002008
901.059000,-0.294945,0.342843,-0.028204,1.024787,2.958333,-0.082497,-0.000026,0.000036,0.000023,0.000052,0.000063,-0.000002,-0.391979,-0.031345,0.101340,-0.003196,-0.008185,0.002981
901.061000,-0.294942,0.342855,-0.028209,1.024809,2.958336,-0.082509,-0.000026,0.000035,0.000022,0.000051,0.000062,-0.000002,-0.086818,-0.152277,-0.067172,0.001267,-0.003770,-0.003271
901.063000,-0.294938,0.342871,-0.028186,1.024827,2.958337,-0.082415,-0.000025,0.000035,0.000022,0.000051,0.000061,-0.000002,-0.394479,0.126252,0.057849,-0.003692,-0.009220,0.005482
901.065000,-0.294920,0.342861,-0.028204,1.024831,2.958292,-0.082459,-0.000025,0.000035,0.000022,0.000050,0.000060,-0.000002,-0.132898,-0.031326,0.094518,-0.000427,-0.000937,0.003959
901.067000,-0.294928,0.342857,-0.028191,1.024861,2.958317,-0.082483,-0.000025,0.000034,0.000022,0.000049,0.000059,-0.000002,-0.017843,0.004145,0.109522,-0.003021,-0.000954,-0.001088
901.069000,-0.294929,0.342861,-0.028205,1.024852,2.958294,-0.082470,-0.000024,0.000034,0.000021,0.000049,0.000059,-0.000002,0.088756,-0.034941,0.050443,0.002089,0.001993,-0.004183
901.071000,-0.294926,0.342847,-0.028212,1.024830,2.958283,-0.082526,-0.000024,0.000033,0.000021,0.000048,0.000058,-0.000002,-0.214455,-0.184694,0.259231,0.004461,-0.003510,-0.000486
901.073000,-0.294922,0.342860,-0.028198,1.024832,2.958292,-0.082484,-0.000024,0.000033,0.000021,0.000048,0.000057,-0.000002,0.256449,0.051939,0.223599,-0.001999,0.011777,-0.008753
901.081000,-0.294946,0.342853,-0.028201,1.024756,2.958361,-0.082444,-0.000023,0.000031,0.000020,0.000045,0.000054,-0.000001,0.143709,0.081239,0.319001,-0.000349,0.006866,-0.005897
901.083000,-0.294927,0.342863,-0.028200,1.024845,2.958332,-0.082443,-0.000025,0.000030,0.000020,0.000041,0.000062,-0.000002,-0.353002,0.089026,0.189854,0.001907,-0.010785,0.001244
901.085000,-0.294926,0.342861,-0.028193,1.024786,2.958328,-0.082484,-0.000025,0.000030,0.000019,0.000040,0.000063,-0.000002,0.140514,0.108361,0.172984,-0.001458,-0.000092,-0.004371
901.087000,-0.294931,0.342855,-0.028207,1.024762,2.958317,-0.082484,-0.000022,0.000030,0.000019,0.000043,0.000054,-0.000001,-0.188924,0.052151,0.181758,0.000104,-0.001271,0.002371
901.089000,-0.294948,0.342842,-0.028204,1.024791,2.958341,-0.082510,-0.000022,0.000030,0.000019,0.000043,0.000052,-0.000001,-0.111920,-0.159706,0.138931,0.002792,-0.004730,-0.000579
901.091000,-0.294940,0.342850,-0.028202,1.024842,2.958315,-0.082522,-0.000021,0.000030,0.000019,0.000043,0.000051,-0.000001,-0.150468,-0.168043,0.167115,0.003827,-0.006002,0.001930
901.093000,-0.294936,0.342844,-0.028201,1.024836,2.958298,-0.082497,-0.000008,-0.000003,0.000000,-0.000011,0.000028,-0.000001,-0.052622,-0.014193,0.129989,0.000272,-0.001354,-0.001537
901.095000,-0.294928,0.342851,-0.028201,1.024835,2.958299,-0.082498,-0.000010,-0.000004,0.000000,-0.000015,0.000036,-0.000002,-0.461860,-0.073088,0.125142,-0.000703,-0.011921,0.006331
901.097000,-0.294934,0.342840,-0.028217,1.024798,2.958303,-0.082512,-0.000005,-0.000002,0.000000,-0.000008,0.000018,-0.000001,0.030884,-0.194078,0.072954,0.000275,0.000494,0.000653
901.099000,-0.294934,0.342845,-0.028199,1.024789,2.958334,-0.082497,-0.000000,-0.000000,0.000000,-0.000001,0.000001,-0.000000,-0.471873,-0.205330,0.029060,0.004078,-0.002852,-0.000094
901.101000,-0.294945,0.342838,-0.028205,1.024782,2.958316,-0.082498,-0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,-0.282248,-0.200197,-0.068080,0.001186,-0.005123,-0.000408
901.103000,-0.294935,0.342867,-0.028181,1.024795,2.958359,-0.082429,-0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,-0.203983,-0.015430,0.117033,-0.001764,0.000066,0.002103
901.105000,-0.294921,0.342848,-0.028205,1.024851,2.958286,-0.082511,-0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,-0.342530,0.036434,0.094316,-0.001329,-0.005291,0.001798
901.107000,-0.294928,0.342839,-0.028210,1.024796,2.958296,-0.082525,-0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,-0.429312,-0.082479,0.111063,0.005008,-0.006415,0.003185
901.109000,-0.294931,0.342880,-0.028197,1.024824,2.958330,-0.082431,-0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,-0.369723,0.019783,0.021376,-0.003459,-0.004021,-0.001268
901.111000,-0.294933,0.342841,-0.028212,1.024801,2.958256,-0.082526,-0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,-0.151445,-0.003412,0.102290,-0.000693,-0.002689,0.000229
901.113000,-0.294930,0.342827,-0.028220,1.024835,2.958291,-0.082564,-0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,-0.161567,-0.076395,0.102606,0.001560,-0.005797,0.007999
901.115000,-0.294939,0.342847,-0.028215,1.024782,2.958310,-0.082564,-0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,-0.380705,-0.000585,0.021203,0.001110,-0.011204,-0.000352
901.117000,-0.294954,0.342844,-0.028192,1.024758,2.958362,-0.082494,-0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,-0.101937,0.106485,0.092422,-0.004666,-0.006580,0.002044
901.119000,-0.294950,0.342845,-0.028196,1.024713,2.958350,-0.082456,-0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,-0.307853,0.073834,0.024998,-0.002945,-0.009734,0.005041
901.121000,-0.294923,0.342865,-0.028203,1.024815,2.958306,-0.082419,-0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,-0.300115,-0.087480,0.103763,0.001651,-0.012614,0.001056
901.123000,-0.294939,0.342872,-0.028183,1.024797,2.958366,-0.082387,-0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,-0.066977,-0.084648,-0.043613,0.002068,-0.003729,0.000158
901.125000,-0.294947,0.342878,-0.028184,1.024777,2.958364,-0.082402,-0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,-0.236366,0.051440,0.220806,0.000182,-0.003775,0.000857
901.127000,-0.294934,0.342848,-0.028214,1.024797,2.958302,-0.082485,-0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.023709,-0.188042,0.162328,0.007420,-0.002147,-0.003870
901.129000,-0.294934,0.342834,-0.028213,1.024789,2.958278,-0.082526,-0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,-0.621607,0.169003,0.087353,-0.001584,-0.016159,-0.000242
901.131000,-0.294930,0.342864,-0.028199,1.024782,2.958319,-0.082470,-0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,-0.216126,-0.160370,0.081412,0.001536,-0.001206,-0.000418
901.133000,-0.294917,0.342847,-0.028210,1.024845,2.958270,-0.082512,-0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,-0.007617,-0.161952,0.196359,0.003746,0.005832,0.001104
901.135000,-0.294927,0.342839,-0.028201,1.024739,2.958306,-0.082486,-0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,-0.515039,-0.150613,0.015738,0.006213,-0.006230,0.002521
901.137000,-0.294931,0.342841,-0.028219,1.024752,2.958284,-0.082539,-0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,-0.381234,0.039346,0.214883,0.000161,-0.004293,0.004211
901.139000,-0.294935,0.342846,-0.028201,1.024821,2.958313,-0.082510,-0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,-0.077684,-0.052273,0.021031,0.000889,0.000514,0.000038
901.141000,-0.294926,0.342836,-0.028202,1.024754,2.958292,-0.082500,-0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,-0.400916,-0.184553,0.030444,0.004055,-0.008122,0.003432
901.143000,-0.294934,0.342831,-0.028205,1.024786,2.958325,-0.082510,-0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,-0.314443,0.016824,0.110204,0.001135,-0.002319,0.004995
901.145000,-0.294936,0.342839,-0.028214,1.024772,2.958285,-0.082525,-0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,-0.232688,-0.006924,0.084123,-0.000165,-0.005378,-0.001556
901.147000,-0.294923,0.342830,-0.028223,1.024784,2.958263,-0.082527,-0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,-0.463954,-0.083405,0.190562,0.005794,-0.010398,0.005028
901.149000,-0.294923,0.342831,-0.028220,1.024779,2.958247,-0.082555,-0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,-0.188721,-0.383677,0.107490,0.004849,-0.004797,0.004118
901.151000,-0.294930,0.342839,-0.028217,1.024755,2.958291,-0.082526,-0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,-0.122454,-0.018156,0.046993,-0.001383,-0.003179,0.001445
901.153000,-0.294926,0.342838,-0.028211,1.024796,2.958296,-0.082552,-0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,-0.521131,-0.020080,0.160751,-0.001278,-0.011162,0.003600
901.155000,-0.294935,0.342859,-0.028204,1.024874,2.958295,-0.082510,-0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,-0.242844,-0.082866,0.090225,0.000032,-0.008100,-0.004644
901.157000,-0.294941,0.342858,-0.028202,1.024763,2.958324,-0.082444,-0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,-0.288872,-0.109842,0.107614,0.004225,-0.006260,0.003058
901.159000,-0.294940,0.342837,-0.028194,1.024805,2.958318,-0.082537,-0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,-0.243762,0.114537,0.148292,-0.007490,-0.001939,-0.002122
901.161000,-0.294943,0.342886,-0.028179,1.024800,2.958375,-0.082401,-0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,-0.188806,0.216194,0.081806,-0.010742,-0.002541,0.000936
901.163000,-0.294927,0.342858,-0.028199,1.024837,2.958307,-0.082457,-0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,-0.240799,0.129994,0.042095,-0.001703,-0.003997,-0.005928
901.165000,-0.294937,0.342828,-0.028215,1.024736,2.958297,-0.082525,-0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,-0.481472,0.015597,0.114413,-0.003156,-0.008518,0.004240
