,0,1,2,3,4,5,6
0,0.0,-0.293185,0.341548,-0.022994,-0.004036,0.01056,0.006936
1,0.0019999999999527063,-0.29317,0.341591,-0.022994,-0.004417,0.011542,0.007512
2,0.004000000000019099,-0.293194,0.341588,-0.022983,-0.004939,0.012874,0.008377
3,0.005999999999971806,-0.293198,0.341647,-0.02295,-0.005451,0.014193,0.009115
4,0.007999999999924512,-0.293194,0.341662,-0.022949,-0.006142,0.015987,0.010347
5,0.009999999999990905,-0.293212,0.341695,-0.022918,-0.006731,0.017507,0.011234
6,0.011999999999943611,-0.293248,0.341736,-0.022885,-0.007494,0.019478,0.012533
7,0.014000000000010004,-0.293248,0.341778,-0.022872,-0.0081,0.021058,0.013586
8,0.01599999999996271,-0.293277,0.341826,-0.022819,-0.008906,0.023146,0.014868
9,0.018000000000029104,-0.293285,0.341884,-0.022796,-0.00974,0.025449,0.016237
10,0.021999999999934516,-0.293336,0.341981,-0.022724,-0.011394,0.029882,0.018687
11,0.021999999999934516,-0.293336,0.341981,-0.022724,-0.011394,0.029882,0.018687
12,0.02400000000000091,-0.293345,0.342027,-0.022695,-0.012344,0.03232,0.020235
13,0.025999999999953616,-0.293393,0.342108,-0.022647,-0.013388,0.035005,0.021897
14,0.02800000000002001,-0.293402,0.342171,-0.022607,-0.014479,0.037803,0.023328
15,0.029999999999972715,-0.293444,0.342233,-0.022573,-0.015307,0.039903,0.024623
16,0.03199999999992542,-0.293479,0.342358,-0.022504,-0.016195,0.042163,0.026018
17,0.033999999999991815,-0.293506,0.342412,-0.022463,-0.017143,0.044573,0.027353
18,0.03599999999994452,-0.293537,0.342498,-0.022407,-0.017729,0.046066,0.028216
19,0.038000000000010914,-0.293583,0.342597,-0.02234,-0.018302,0.047544,0.028901
20,0.03999999999996362,-0.293596,0.342699,-0.022294,-0.018777,0.048744,0.029651
21,0.04200000000003001,-0.293643,0.342816,-0.022224,-0.019213,0.049847,0.030419
22,0.04399999999998272,-0.293686,0.342905,-0.022172,-0.019682,0.051037,0.030991
23,0.045999999999935426,-0.293724,0.343031,-0.022076,-0.020227,0.052429,0.031873
24,0.04800000000000182,-0.293792,0.343125,-0.02202,-0.020528,0.053189,0.032411
25,0.049999999999954525,-0.293825,0.343241,-0.021951,-0.020959,0.054304,0.033363
26,0.05200000000002092,-0.293867,0.343352,-0.021879,-0.021369,0.055358,0.034086
27,0.053999999999973625,-0.293907,0.343471,-0.021813,-0.022017,0.057053,0.035481
28,0.05599999999992633,-0.293966,0.343582,-0.021737,-0.022741,0.058934,0.036825
29,0.057999999999992724,-0.294011,0.343701,-0.021657,-0.023631,0.061217,0.038351
30,0.05999999999994543,-0.294075,0.343832,-0.021581,-0.025001,0.064748,0.040586
31,0.06200000000001182,-0.294114,0.343985,-0.021487,-0.02583,0.066879,0.041992
32,0.06399999999996453,-0.294149,0.344089,-0.021413,-0.026914,0.069666,0.044011
33,0.06599999999991724,-0.294215,0.344232,-0.021332,-0.02765,0.071568,0.045224
34,0.06799999999998363,-0.294248,0.344358,-0.02125,-0.02876,0.074437,0.047031
35,0.06999999999993634,-0.29433,0.344519,-0.021144,-0.028406,0.073516,0.046783
36,0.07200000000000273,-0.294383,0.344708,-0.021037,-0.028465,0.073686,0.047059
37,0.07399999999995543,-0.294429,0.344818,-0.02095,-0.028011,0.072511,0.04653
38,0.07600000000002183,-0.294487,0.34498,-0.020852,-0.027509,0.071206,0.045892
39,0.07799999999997453,-0.294548,0.345117,-0.02076,-0.026929,0.069695,0.04521
40,0.07999999999992724,-0.294613,0.345278,-0.020662,-0.026534,0.068662,0.044807
41,0.08199999999999363,-0.294669,0.345402,-0.020585,-0.026773,0.069271,0.045395
42,0.08399999999994634,-0.294731,0.345579,-0.020458,-0.026973,0.069807,0.045942
43,0.08600000000001273,-0.294779,0.345726,-0.020367,-0.027094,0.070103,0.04632
44,0.08799999999996544,-0.294829,0.345886,-0.020268,-0.027701,0.071672,0.04768
45,0.09199999999998454,-0.294981,0.346209,-0.020036,-0.028748,0.074397,0.051121
46,0.09199999999998454,-0.294981,0.346209,-0.020036,-0.028748,0.074397,0.051121
47,0.09600000000000364,-0.295068,0.346505,-0.019833,-0.029772,0.07717,0.05448
48,0.09799999999995634,-0.295154,0.346665,-0.019705,-0.030021,0.077851,0.05609
49,0.09799999999995634,-0.295154,0.346665,-0.019705,-0.030021,0.077851,0.05609
50,0.10000000000002274,-0.295197,0.346826,-0.019591,-0.030279,0.078517,0.057571
51,0.10199999999997544,-0.295262,0.346977,-0.019479,-0.030746,0.079758,0.059868
52,0.10399999999992815,-0.295307,0.347133,-0.019387,-0.031508,0.081735,0.0619
53,0.10599999999999454,-0.295396,0.347312,-0.019238,-0.032669,0.084699,0.063991
54,0.11000000000001364,-0.295518,0.347655,-0.018975,-0.035027,0.090924,0.068933
55,0.11199999999996635,-0.295593,0.347802,-0.018857,-0.035815,0.092887,0.070623
56,0.11199999999996635,-0.295593,0.347802,-0.018857,-0.035815,0.092887,0.070623
57,0.11399999999991905,-0.295664,0.348001,-0.018699,-0.036116,0.09368,0.071537
