,0,1,2,3,4,5,6
0,0.0,-0.28994,0.339054,-0.020275,-0.002225,0.00368,0.010361
1,0.0019999999999527063,-0.289948,0.33906,-0.020245,-0.002345,0.003984,0.011116
2,0.004000000000019099,-0.289952,0.339072,-0.020211,-0.002442,0.004362,0.011975
3,0.005999999999971806,-0.289953,0.339096,-0.02018,-0.002624,0.004601,0.012709
4,0.008000000000038199,-0.289966,0.339081,-0.020177,-0.002674,0.004929,0.013397
5,0.009999999999990905,-0.289962,0.339075,-0.020146,-0.002791,0.005138,0.013974
6,0.011999999999943611,-0.289975,0.339093,-0.02013,-0.002896,0.005398,0.014626
7,0.014000000000010004,-0.289968,0.339105,-0.020087,-0.003083,0.005543,0.015196
8,0.01599999999996271,-0.289994,0.339115,-0.020053,-0.0032,0.005742,0.015755
9,0.018000000000029104,-0.289983,0.339128,-0.020035,-0.003356,0.005884,0.016115
10,0.01999999999998181,-0.290006,0.339115,-0.019999,-0.003553,0.006043,0.016798
11,0.022000000000048203,-0.290008,0.339146,-0.019958,-0.0037,0.006139,0.017257
12,0.02400000000000091,-0.290003,0.339148,-0.019931,-0.003952,0.006257,0.017918
13,0.025999999999953616,-0.290015,0.339161,-0.019898,-0.004192,0.006426,0.018621
14,0.02800000000002001,-0.29004,0.339187,-0.019845,-0.004515,0.006642,0.019543
15,0.029999999999972715,-0.290023,0.33914,-0.019836,-0.004612,0.006856,0.020093
16,0.03200000000003911,-0.290054,0.339186,-0.019774,-0.004873,0.007115,0.021
17,0.033999999999991815,-0.290063,0.339194,-0.019732,-0.005184,0.007331,0.021908
18,0.03599999999994452,-0.290078,0.339246,-0.019662,-0.0056,0.008022,0.023872
19,0.038000000000010914,-0.290091,0.339248,-0.019618,-0.005919,0.00814,0.024609
20,0.03999999999996362,-0.290086,0.339282,-0.019568,-0.0062,0.008497,0.025731
21,0.04200000000003001,-0.290104,0.339291,-0.019518,-0.006527,0.009025,0.027249
22,0.04399999999998272,-0.290125,0.339311,-0.019453,-0.006875,0.009402,0.028518
23,0.04600000000004911,-0.290148,0.33933,-0.019395,-0.007203,0.009851,0.029952
24,0.04800000000000182,-0.290148,0.339356,-0.019326,-0.007839,0.010265,0.031799
25,0.049999999999954525,-0.290174,0.339369,-0.019272,-0.007954,0.010969,0.033308
26,0.05200000000002092,-0.2902,0.339397,-0.0192,-0.008474,0.011351,0.034866
27,0.053999999999973625,-0.290214,0.339422,-0.019112,-0.008757,0.01196,0.036465
28,0.05600000000004002,-0.290229,0.339446,-0.019043,-0.009168,0.012328,0.037832
29,0.057999999999992724,-0.290258,0.339474,-0.018968,-0.009761,0.012588,0.039278
30,0.05999999999994543,-0.290275,0.339485,-0.018891,-0.010168,0.01294,0.040606
31,0.06200000000001182,-0.29029,0.33951,-0.018809,-0.010715,0.01311,0.041819
32,0.06399999999996453,-0.290318,0.33953,-0.01873,-0.011409,0.013721,0.044091
33,0.06600000000003092,-0.290347,0.339534,-0.018638,-0.011766,0.01394,0.045096
34,0.06799999999998363,-0.290378,0.339573,-0.018546,-0.01276,0.014859,0.048435
35,0.07000000000005002,-0.290379,0.339611,-0.01844,-0.01318,0.015532,0.050396
36,0.07200000000000273,-0.29042,0.339662,-0.018341,-0.013721,0.016405,0.052945
37,0.07399999999995543,-0.290462,0.339687,-0.018228,-0.014481,0.017257,0.055804
38,0.07600000000002183,-0.290475,0.339756,-0.018092,-0.015082,0.018152,0.058511
39,0.07799999999997453,-0.29051,0.339761,-0.017989,-0.015457,0.018108,0.05907
40,0.08000000000004093,-0.290524,0.339815,-0.017872,-0.016097,0.018671,0.061209
41,0.08199999999999363,-0.290588,0.339857,-0.017729,-0.016341,0.019248,0.062787
42,0.08399999999994634,-0.290603,0.339885,-0.017615,-0.016887,0.019365,0.064107
43,0.08600000000001273,-0.290643,0.339908,-0.017491,-0.017727,0.01937,0.06553
44,0.08799999999996544,-0.290677,0.339957,-0.017339,-0.018359,0.01937,0.066704
45,0.09000000000003183,-0.290716,0.340006,-0.017198,-0.019001,0.019323,0.067773
46,0.09199999999998454,-0.290757,0.340016,-0.017067,-0.019668,0.019558,0.069379
47,0.09400000000005093,-0.290822,0.34008,-0.016903,-0.020198,0.019941,0.071485
48,0.09600000000000364,-0.290851,0.340119,-0.016755,-0.020915,0.019631,0.072243
49,0.09799999999995634,-0.290879,0.340168,-0.016604,-0.02178,0.019677,0.073963
50,0.10000000000002274,-0.290939,0.340215,-0.016441,-0.022641,0.020032,0.076156
51,0.10199999999997544,-0.290983,0.340246,-0.016289,-0.023477,0.020587,0.078722
52,0.10400000000004184,-0.291063,0.340301,-0.016103,-0.02434,0.021466,0.081942
53,0.10599999999999454,-0.291111,0.34034,-0.015944,-0.024669,0.022065,0.08419
54,0.10799999999994725,-0.291136,0.340413,-0.015747,-0.024889,0.023162,0.087339
55,0.11000000000001364,-0.291204,0.340421,-0.015587,-0.025423,0.024024,0.090223
56,0.11199999999996635,-0.291251,0.340482,-0.015418,-0.025933,0.024983,0.093217
57,0.11400000000003274,-0.291301,0.340534,-0.015226,-0.026654,0.025969,0.096383
58,0.11599999999998545,-0.291324,0.340575,-0.015063,-0.027512,0.026409,0.09865
59,0.11800000000005184,-0.291422,0.340623,-0.014832,-0.028834,0.026295,0.100591
60,0.12000000000000455,-0.291456,0.340645,-0.014655,-0.029217,0.026618,0.10171
61,0.12199999999995725,-0.291522,0.340711,-0.014457,-0.029963,0.026241,0.102022
62,0.12400000000002365,-0.291576,0.340732,-0.014261,-0.030619,0.025341,0.101249
63,0.12599999999997635,-0.291647,0.340789,-0.014035,-0.03127,0.022553,0.100559
