5.712074637413024902e-01,8.575459718704223633e-01,9.811822772026062012e-01,1.845842301845550537e-01,-5.665755271911621094e-02,1.695338010787963867e+00,1.523899555206298828e+00,5.026831030845642090e-01,5.086158514022827148e-01,5.023486018180847168e-01
5.651505589485168457e-01,8.570593595504760742e-01,9.836343526840209961e-01,1.614588201045989990e-01,-7.996527850627899170e-02,1.625495672225952148e+00,1.444092273712158203e+00,4.821003079414367676e-01,4.801626801490783691e-01,4.773424863815307617e-01
5.587190389633178711e-01,8.566482067108154297e-01,9.850259423255920410e-01,1.384808868169784546e-01,-1.026988252997398376e-01,1.617902398109436035e+00,1.435415506362915039e+00,4.821058511734008789e-01,4.792856574058532715e-01,4.757169485092163086e-01
5.519010424613952637e-01,8.563197851181030273e-01,9.854100346565246582e-01,1.156915873289108276e-01,-1.248304545879364014e-01,1.606347918510437012e+00,1.422212600708007812e+00,4.739686548709869385e-01,4.744631946086883545e-01,4.724541008472442627e-01
5.446880459785461426e-01,8.560789823532104492e-01,9.848412871360778809e-01,9.312682598829269409e-02,-1.463390141725540161e-01,1.681170225143432617e+00,1.507710218429565430e+00,4.947417676448822021e-01,4.995034039020538330e-01,4.971722364425659180e-01
5.370762348175048828e-01,8.559280633926391602e-01,9.833747744560241699e-01,7.081864774227142334e-02,-1.672086715698242188e-01,1.768873810768127441e+00,1.607926964759826660e+00,5.210736393928527832e-01,5.274003148078918457e-01,5.199941992759704590e-01
5.290660858154296875e-01,8.558669090270996094e-01,9.810656905174255371e-01,4.879717528820037842e-02,-1.874272376298904419e-01,2.182498216629028320e+00,2.080565929412841797e+00,6.413599252700805664e-01,6.482861042022705078e-01,6.378688216209411621e-01
5.206629633903503418e-01,8.558926582336425781e-01,9.779686331748962402e-01,2.708932757377624512e-02,-2.069867551326751709e-01,3.164338111877441406e+00,3.202491283416748047e+00,8.224689960479736328e-01,8.348508477210998535e-01,8.219060301780700684e-01
5.118769407272338867e-01,8.560010194778442383e-01,9.741378426551818848e-01,5.720482207834720612e-03,-2.258821278810501099e-01,3.350541591644287109e+00,3.415261507034301758e+00,8.487010598182678223e-01,8.660724759101867676e-01,8.512825369834899902e-01
5.027226805686950684e-01,8.561847209930419922e-01,9.696265459060668945e-01,-1.528684142976999283e-02,-2.441119253635406494e-01,4.196576118469238281e+00,4.382005691528320312e+00,9.304539561271667480e-01,9.510647654533386230e-01,9.356920123100280762e-01
4.932192564010620117e-01,8.564357161521911621e-01,9.644873142242431641e-01,-3.591065108776092529e-02,-2.616767883300781250e-01,7.493444919586181641e+00,8.149259567260742188e+00,1.085093140602111816e+00,1.108573794364929199e+00,1.093945145606994629e+00
4.833896160125732422e-01,8.567441701889038086e-01,9.587714672088623047e-01,-5.613133683800697327e-02,-2.785796523094177246e-01,8.525156974792480469e+00,9.328172683715820312e+00,1.111502289772033691e+00,1.132951617240905762e+00,1.122306466102600098e+00
4.732590913772583008e-01,8.570995330810546875e-01,9.525288343429565430e-01,-7.593254745006561279e-02,-2.948271632194519043e-01,7.420370578765869141e+00,8.065759658813476562e+00,1.084432125091552734e+00,1.103218317031860352e+00,1.095642566680908203e+00
4.628567099571228027e-01,8.574911355972290039e-01,9.458083510398864746e-01,-9.529838711023330688e-02,-3.104266226291656494e-01,7.338684558868408203e+00,7.972418785095214844e+00,1.082428932189941406e+00,1.097526073455810547e+00,1.089059233665466309e+00
4.522116780281066895e-01,8.579083085060119629e-01,9.386569857597351074e-01,-1.142165139317512512e-01,-3.253885507583618164e-01,5.209489822387695312e+00,5.539437770843505859e+00,9.995643496513366699e-01,1.005876421928405762e+00,9.968350529670715332e-01
4.413545131683349609e-01,8.583403825759887695e-01,9.311193823814392090e-01,-1.326775550842285156e-01,-3.397254645824432373e-01,4.007057189941406250e+00,4.165446281433105469e+00,9.167244434356689453e-01,9.205887317657470703e-01,9.115812778472900391e-01
4.303159117698669434e-01,8.587767481803894043e-01,9.232383966445922852e-01,-1.506742238998413086e-01,-3.534516692161560059e-01,3.671099662780761719e+00,3.781555891036987305e+00,8.822656273841857910e-01,8.917955756187438965e-01,8.822286128997802734e-01
4.191256761550903320e-01,8.592092990875244141e-01,9.150549769401550293e-01,-1.682016998529434204e-01,-3.665823340415954590e-01,3.197790861129760742e+00,3.240716695785522461e+00,8.248687386512756348e-01,8.382731080055236816e-01,8.293039202690124512e-01
4.078122377395629883e-01,8.596294522285461426e-01,9.066068530082702637e-01,-1.852584630250930786e-01,-3.791348934173583984e-01,3.160210371017456055e+00,3.197774648666381836e+00,8.177669644355773926e-01,8.335286974906921387e-01,8.236682415008544922e-01
3.964028954505920410e-01,8.600300550460815430e-01,8.979297876358032227e-01,-2.018447816371917725e-01,-3.911274671554565430e-01,3.098270654678344727e+00,3.126997709274291992e+00,8.055438399314880371e-01,8.249779939651489258e-01,8.112623095512390137e-01
3.849226832389831543e-01,8.604042530059814453e-01,8.890569210052490234e-01,-2.179635167121887207e-01,-4.025788009166717529e-01,2.665344715118408203e+00,2.632303237915039062e+00,7.363333106040954590e-01,7.561603188514709473e-01,7.405589818954467773e-01
3.733949661254882812e-01,8.607470989227294922e-01,8.800185322761535645e-01,-2.336195260286331177e-01,-4.135085046291351318e-01,2.653095245361328125e+00,2.618305921554565430e+00,7.386655211448669434e-01,7.551591396331787109e-01,7.401834726333618164e-01
3.618408441543579102e-01,8.610535860061645508e-01,8.708429932594299316e-01,-2.488187551498413086e-01,-4.239359200000762939e-01,2.504665851593017578e+00,2.448699235916137695e+00,7.219705581665039062e-01,7.294534444808959961e-01,7.172757983207702637e-01
3.502793908119201660e-01,8.613208532333374023e-01,8.615559935569763184e-01,-2.635689377784729004e-01,-4.338809549808502197e-01,2.266134977340698242e+00,2.176135540008544922e+00,6.762169003486633301e-01,6.791061162948608398e-01,6.686160564422607422e-01
3.387276530265808105e-01,8.615445494651794434e-01,8.521809577941894531e-01,-2.778794169425964355e-01,-4.433630108833312988e-01,2.453860282897949219e+00,2.390645027160644531e+00,7.138403058052062988e-01,7.225052118301391602e-01,7.106009125709533691e-01
3.272014260292053223e-01,8.617225885391235352e-01,8.427389264106750488e-01,-2.917598485946655273e-01,-4.524016082286834717e-01,2.445615768432617188e+00,2.381224155426025391e+00,7.033880949020385742e-01,7.248712778091430664e-01,7.102669477462768555e-01
3.157142400741577148e-01,8.618535995483398438e-01,8.332496881484985352e-01,-3.052206635475158691e-01,-4.610156118869781494e-01,2.205028533935546875e+00,2.106310844421386719e+00,6.459916234016418457e-01,6.721621751785278320e-01,6.569030880928039551e-01
3.042780160903930664e-01,8.619354963302612305e-01,8.237297534942626953e-01,-3.182739019393920898e-01,-4.692237377166748047e-01,2.467339515686035156e+00,2.406047344207763672e+00,7.032523751258850098e-01,7.297493815422058105e-01,7.139328122138977051e-01
2.929037809371948242e-01,8.619664907455444336e-01,8.141948580741882324e-01,-3.309313356876373291e-01,-4.770443439483642578e-01,2.863390207290649414e+00,2.858605146408081055e+00,7.745512127876281738e-01,7.940300703048706055e-01,7.789441943168640137e-01
2.816002964973449707e-01,8.619469404220581055e-01,8.046585917472839355e-01,-3.432050347328186035e-01,-4.844944179058074951e-01,2.449131965637207031e+00,2.385241985321044922e+00,7.016305327415466309e-01,7.120705246925354004e-01,6.989913582801818848e-01
2.703768014907836914e-01,8.618755340576171875e-01,7.951331734657287598e-01,-3.551074266433715820e-01,-4.915910959243774414e-01,2.357433319091796875e+00,2.280460357666015625e+00,6.825428605079650879e-01,6.912758946418762207e-01,6.786063909530639648e-01
2.592393755912780762e-01,8.617519736289978027e-01,7.856289148330688477e-01,-3.666517734527587891e-01,-4.983510673046112061e-01,3.032113313674926758e+00,3.051401138305664062e+00,8.002536892890930176e-01,8.131893873214721680e-01,7.987514138221740723e-01
2.481948584318161011e-01,8.615763187408447266e-01,7.761549353599548340e-01,-3.778502047061920166e-01,-5.047896504402160645e-01,3.539127349853515625e+00,3.630753993988037109e+00,8.611515164375305176e-01,8.807936310768127441e-01,8.638910055160522461e-01
2.372483462095260620e-01,8.613483905792236328e-01,7.667197585105895996e-01,-3.887154161930084229e-01,-5.109218358993530273e-01,2.734845638275146484e+00,2.711720466613769531e+00,7.502959966659545898e-01,7.706447243690490723e-01,7.533314824104309082e-01
2.264044433832168579e-01,8.610691428184509277e-01,7.573299407958984375e-01,-3.992600440979003906e-01,-5.167618989944458008e-01,2.506697654724121094e+00,2.451021194458007812e+00,7.085549831390380859e-01,7.284045219421386719e-01,7.114249467849731445e-01
2.156666368246078491e-01,8.607385158538818359e-01,7.479908466339111328e-01,-4.094965159893035889e-01,-5.223238468170166016e-01,3.179868459701538086e+00,3.220237493515014648e+00,8.167442083358764648e-01,8.385317325592041016e-01,8.218358755111694336e-01
