6.097033594573219029e-01,8.082573397035046625e-01,3.500000000000000333e-02,1.362226487067876799e-05,5.759564990681761211e-05,4.666666666666666077e-04
6.097033594573219029e-01,8.082573397035046625e-01,3.500000000000000333e-02,1.362226487067876799e-05,5.759564990681761211e-05,4.666666666666666077e-04
6.097033594573219029e-01,8.082573397035046625e-01,3.500000000000000333e-02,1.362226487067876799e-05,5.759564990681761211e-05,4.666666666666666077e-04
6.097033594573219029e-01,8.082573397035046625e-01,3.500000000000000333e-02,1.362226487067876799e-05,5.759564990681761211e-05,4.666666666666666077e-04
6.097033594573219029e-01,8.082573397035046625e-01,3.500000000000000333e-02,1.362226487067876799e-05,5.759564990681761211e-05,4.666666666666666077e-04
6.097033594573219029e-01,8.082573397035046625e-01,3.500000000000000333e-02,1.362226487067876799e-05,5.759564990681761211e-05,4.666666666666666077e-04
6.097033594573219029e-01,8.082573397035046625e-01,3.500000000000000333e-02,1.362226487067876799e-05,5.759564990681761211e-05,4.666666666666666077e-04
6.097033594573219029e-01,8.082573397035046625e-01,3.500000000000000333e-02,1.362226487067876799e-05,5.759564990681761211e-05,4.666666666666666077e-04
6.097033594573219029e-01,8.082573397035046625e-01,3.500000000000000333e-02,1.362226487067876799e-05,5.759564990681761211e-05,4.666666666666666077e-04
6.097033594573219029e-01,8.082573397035046625e-01,3.500000000000000333e-02,1.362226487067876799e-05,5.759564990681761211e-05,4.666666666666666077e-04
6.097033594573219029e-01,8.082573397035046625e-01,3.500000000000000333e-02,1.362226487067876799e-05,5.759564990681761211e-05,4.666666666666666077e-04
6.097033594573219029e-01,8.082573397035046625e-01,3.500000000000000333e-02,1.362226487067876799e-05,5.759564990681761211e-05,4.666666666666666077e-04
6.097033594573219029e-01,8.082573397035046625e-01,3.500000000000000333e-02,1.362226487067876799e-05,5.759564990681761211e-05,4.666666666666666077e-04
6.097033594573219029e-01,8.082573397035046625e-01,3.500000000000000333e-02,1.362226487067876799e-05,5.759564990681761211e-05,4.666666666666666077e-04
6.097033594573219029e-01,8.082573397035046625e-01,3.500000000000000333e-02,1.362226487067876799e-05,5.759564990681761211e-05,4.666666666666666077e-04
6.052435677910882328e-01,8.087683028923766670e-01,3.500000000000000333e-02,1.366658281346727077e-05,5.825806193381134778e-05,4.666666666666666077e-04
6.052435677910882328e-01,8.087683028923766670e-01,3.500000000000000333e-02,1.366658281346727077e-05,5.825806193381134778e-05,4.666666666666666077e-04
6.052435677910882328e-01,8.087683028923766670e-01,3.500000000000000333e-02,1.366658281346727077e-05,5.825806193381134778e-05,4.666666666666666077e-04
6.052435677910882328e-01,8.087683028923766670e-01,3.500000000000000333e-02,1.366658281346727077e-05,5.825806193381134778e-05,4.666666666666666077e-04
6.052435677910882328e-01,8.087683028923766670e-01,3.500000000000000333e-02,1.366658281346727077e-05,5.825806193381134778e-05,4.666666666666666077e-04
6.052435677910882328e-01,8.087683028923766670e-01,3.500000000000000333e-02,1.366658281346727077e-05,5.825806193381134778e-05,4.666666666666666077e-04
6.052435677910882328e-01,8.087683028923766670e-01,3.500000000000000333e-02,1.366658281346727077e-05,5.825806193381134778e-05,4.666666666666666077e-04
6.052435677910882328e-01,8.087683028923766670e-01,3.500000000000000333e-02,1.366658281346727077e-05,5.825806193381134778e-05,4.666666666666666077e-04
6.052435677910882328e-01,8.087683028923766670e-01,3.500000000000000333e-02,1.366658281346727077e-05,5.825806193381134778e-05,4.666666666666666077e-04
6.052435677910882328e-01,8.087683028923766670e-01,3.500000000000000333e-02,1.366658281346727077e-05,5.825806193381134778e-05,4.666666666666666077e-04
6.052435677910882328e-01,8.087683028923766670e-01,3.500000000000000333e-02,1.366658281346727077e-05,5.825806193381134778e-05,4.666666666666666077e-04
6.052435677910882328e-01,8.087683028923766670e-01,3.500000000000000333e-02,1.366658281346727077e-05,5.825806193381134778e-05,4.666666666666666077e-04
6.052435677910882328e-01,8.087683028923766670e-01,3.500000000000000333e-02,1.366658281346727077e-05,5.825806193381134778e-05,4.666666666666666077e-04
6.052435677910882328e-01,8.087683028923766670e-01,3.500000000000000333e-02,1.366658281346727077e-05,5.825806193381134778e-05,4.666666666666666077e-04
6.052435677910882328e-01,8.087683028923766670e-01,3.500000000000000333e-02,1.366658281346727077e-05,5.825806193381134778e-05,4.666666666666666077e-04
6.007814312644501609e-01,8.092592169001939784e-01,3.500000000000000333e-02,1.375055833976882033e-05,5.951323402602471226e-05,4.666666666666666077e-04
6.007814312644501609e-01,8.092592169001939784e-01,3.500000000000000333e-02,1.375055833976882033e-05,5.951323402602471226e-05,4.666666666666666077e-04
6.007814312644501609e-01,8.092592169001939784e-01,3.500000000000000333e-02,1.375055833976882033e-05,5.951323402602471226e-05,4.666666666666666077e-04
6.007814312644501609e-01,8.092592169001939784e-01,3.500000000000000333e-02,1.375055833976882033e-05,5.951323402602471226e-05,4.666666666666666077e-04
6.007814312644501609e-01,8.092592169001939784e-01,3.500000000000000333e-02,1.375055833976882033e-05,5.951323402602471226e-05,4.666666666666666077e-04
6.007814312644501609e-01,8.092592169001939784e-01,3.500000000000000333e-02,1.375055833976882033e-05,5.951323402602471226e-05,4.666666666666666077e-04
6.007814312644501609e-01,8.092592169001939784e-01,3.500000000000000333e-02,1.375055833976882033e-05,5.951323402602471226e-05,4.666666666666666077e-04
6.007814312644501609e-01,8.092592169001939784e-01,3.500000000000000333e-02,1.375055833976882033e-05,5.951323402602471226e-05,4.666666666666666077e-04
6.007814312644501609e-01,8.092592169001939784e-01,3.500000000000000333e-02,1.375055833976882033e-05,5.951323402602471226e-05,4.666666666666666077e-04
6.007814312644501609e-01,8.092592169001939784e-01,3.500000000000000333e-02,1.375055833976882033e-05,5.951323402602471226e-05,4.666666666666666077e-04
6.007814312644501609e-01,8.092592169001939784e-01,3.500000000000000333e-02,1.375055833976882033e-05,5.951323402602471226e-05,4.666666666666666077e-04
6.007814312644501609e-01,8.092592169001939784e-01,3.500000000000000333e-02,1.375055833976882033e-05,5.951323402602471226e-05,4.666666666666666077e-04
6.007814312644501609e-01,8.092592169001939784e-01,3.500000000000000333e-02,1.375055833976882033e-05,5.951323402602471226e-05,4.666666666666666077e-04
6.007814312644501609e-01,8.092592169001939784e-01,3.500000000000000333e-02,1.375055833976882033e-05,5.951323402602471226e-05,4.666666666666666077e-04
6.007814312644501609e-01,8.092592169001939784e-01,3.500000000000000333e-02,1.375055833976882033e-05,5.951323402602471226e-05,4.666666666666666077e-04
5.963104649588639727e-01,8.097320107418286561e-01,3.500000000000000333e-02,1.391073881799432282e-05,6.190744598758119127e-05,4.666666666666666077e-04
5.963104649588639727e-01,8.097320107418286561e-01,3.500000000000000333e-02,1.391073881799432282e-05,6.190744598758119127e-05,4.666666666666666077e-04
5.963104649588639727e-01,8.097320107418286561e-01,3.500000000000000333e-02,1.391073881799432282e-05,6.190744598758119127e-05,4.666666666666666077e-04
5.963104649588639727e-01,8.097320107418286561e-01,3.500000000000000333e-02,1.391073881799432282e-05,6.190744598758119127e-05,4.666666666666666077e-04
5.963104649588639727e-01,8.097320107418286561e-01,3.500000000000000333e-02,1.391073881799432282e-05,6.190744598758119127e-05,4.666666666666666077e-04
5.963104649588639727e-01,8.097320107418286561e-01,3.500000000000000333e-02,1.391073881799432282e-05,6.190744598758119127e-05,4.666666666666666077e-04
5.963104649588639727e-01,8.097320107418286561e-01,3.500000000000000333e-02,1.391073881799432282e-05,6.190744598758119127e-05,4.666666666666666077e-04
5.963104649588639727e-01,8.097320107418286561e-01,3.500000000000000333e-02,1.391073881799432282e-05,6.190744598758119127e-05,4.666666666666666077e-04
5.963104649588639727e-01,8.097320107418286561e-01,3.500000000000000333e-02,1.391073881799432282e-05,6.190744598758119127e-05,4.666666666666666077e-04
5.963104649588639727e-01,8.097320107418286561e-01,3.500000000000000333e-02,1.391073881799432282e-05,6.190744598758119127e-05,4.666666666666666077e-04
5.963104649588639727e-01,8.097320107418286561e-01,3.500000000000000333e-02,1.391073881799432282e-05,6.190744598758119127e-05,4.666666666666666077e-04
5.963104649588639727e-01,8.097320107418286561e-01,3.500000000000000333e-02,1.391073881799432282e-05,6.190744598758119127e-05,4.666666666666666077e-04
5.963104649588639727e-01,8.097320107418286561e-01,3.500000000000000333e-02,1.391073881799432282e-05,6.190744598758119127e-05,4.666666666666666077e-04
5.963104649588639727e-01,8.097320107418286561e-01,3.500000000000000333e-02,1.391073881799432282e-05,6.190744598758119127e-05,4.666666666666666077e-04
5.963104649588639727e-01,8.097320107418286561e-01,3.500000000000000333e-02,1.391073881799432282e-05,6.190744598758119127e-05,4.666666666666666077e-04
5.918181370410420250e-01,8.101903184606472630e-01,3.500000000000000333e-02,1.421829336897100932e-05,6.650448671018373780e-05,4.666666666666666077e-04
5.918181370410420250e-01,8.101903184606472630e-01,3.500000000000000333e-02,1.421829336897100932e-05,6.650448671018373780e-05,4.666666666666666077e-04
5.918181370410420250e-01,8.101903184606472630e-01,3.500000000000000333e-02,1.421829336897100932e-05,6.650448671018373780e-05,4.666666666666666077e-04
5.918181370410420250e-01,8.101903184606472630e-01,3.500000000000000333e-02,1.421829336897100932e-05,6.650448671018373780e-05,4.666666666666666077e-04
5.918181370410420250e-01,8.101903184606472630e-01,3.500000000000000333e-02,1.421829336897100932e-05,6.650448671018373780e-05,4.666666666666666077e-04
5.918181370410420250e-01,8.101903184606472630e-01,3.500000000000000333e-02,1.421829336897100932e-05,6.650448671018373780e-05,4.666666666666666077e-04
5.918181370410420250e-01,8.101903184606472630e-01,3.500000000000000333e-02,1.421829336897100932e-05,6.650448671018373780e-05,4.666666666666666077e-04
5.918181370410420250e-01,8.101903184606472630e-01,3.500000000000000333e-02,1.421829336897100932e-05,6.650448671018373780e-05,4.666666666666666077e-04
5.918181370410420250e-01,8.101903184606472630e-01,3.500000000000000333e-02,1.421829336897100932e-05,6.650448671018373780e-05,4.666666666666666077e-04
5.918181370410420250e-01,8.101903184606472630e-01,3.500000000000000333e-02,1.421829336897100932e-05,6.650448671018373780e-05,4.666666666666666077e-04
