-7.734806629834255487e-01,-8.091068301225921022e-01,5.109168168916300955e-03
-7.734806629834255487e-01,-8.091068301225921022e-01,8.642999779109627675e-03
-7.734806629834255487e-01,-8.091068301225921022e-01,1.503108312817181408e-02
-7.734806629834255487e-01,-8.091068301225921022e-01,2.197167279669610257e-02
-7.734806629834255487e-01,-8.091068301225921022e-01,4.240201950565423983e-02
-7.734806629834255487e-01,-8.091068301225921022e-01,4.298236900261992455e-02
-7.734806629834255487e-01,-8.091068301225921022e-01,5.680209215497081937e-02
-7.734806629834255487e-01,-8.091068301225921022e-01,7.785663883176369149e-02
-7.734806629834255487e-01,-8.091068301225921022e-01,7.295235482844299180e-02
-7.734806629834255487e-01,-8.091068301225921022e-01,9.554718919123589282e-02
-7.734806629834255487e-01,-8.091068301225921022e-01,9.845342421797712018e-02
-7.734806629834255487e-01,-8.091068301225921022e-01,1.013977071176076772e-01
-7.734806629834255487e-01,-8.091068301225921022e-01,1.107039958985650135e-01
-7.734806629834255487e-01,-8.091068301225921022e-01,1.212897148298506811e-01
-7.734806629834255487e-01,-8.091068301225921022e-01,1.353745527375743440e-01
-7.734806629834255487e-01,-8.091068301225921022e-01,1.481047438442620323e-01
-7.734806629834255487e-01,-8.091068301225921022e-01,1.638286678018377185e-01
-7.734806629834255487e-01,-8.091068301225921022e-01,1.754325671959490462e-01
-7.734806629834255487e-01,-8.091068301225921022e-01,1.838597843089060380e-01
-7.734806629834255487e-01,-8.091068301225921022e-01,1.951713430108846237e-01
-7.734806629834255487e-01,-8.091068301225921022e-01,1.991581831355719867e-01
-7.734806629834255487e-01,-8.091068301225921022e-01,2.005763248639449436e-01
-7.734806629834255487e-01,-8.091068301225921022e-01,2.259978629047148524e-01
-7.734806629834255487e-01,-8.091068301225921022e-01,2.284054840585197366e-01
-7.734806629834255487e-01,-8.091068301225921022e-01,2.433415918022973357e-01
-7.734806607919009203e-01,-8.091068263966250118e-01,4.107048044694775087e-03
-7.734806607919009203e-01,-8.091068263966250118e-01,1.957888474492402997e-02
-7.734806607919009203e-01,-8.091068263966250118e-01,1.360322857263617305e-02
-7.734806607919009203e-01,-8.091068263966250118e-01,2.643703944308075857e-02
-7.734806607919009203e-01,-8.091068263966250118e-01,3.683743489563006540e-02
-7.734806607919009203e-01,-8.091068263966250118e-01,4.976625110332803109e-02
-7.734806607919009203e-01,-8.091068263966250118e-01,5.673558676961525798e-02
-7.734806607919009203e-01,-8.091068263966250118e-01,7.870677028604818048e-02
-7.734806607919009203e-01,-8.091068263966250118e-01,8.121002181765103745e-02
-7.734806607919009203e-01,-8.091068263966250118e-01,9.874893886572835844e-02
-7.734806607919009203e-01,-8.091068263966250118e-01,9.899374652348919001e-02
-7.734806607919009203e-01,-8.091068263966250118e-01,1.135226095600198604e-01
-7.734806607919009203e-01,-8.091068263966250118e-01,1.192493482409400785e-01
-7.734806607919009203e-01,-8.091068263966250118e-01,1.249791714675033971e-01
-7.734806607919009203e-01,-8.091068263966250118e-01,1.308053121019791820e-01
-7.734806607919009203e-01,-8.091068263966250118e-01,1.498462287370807833e-01
-7.734806607919009203e-01,-8.091068263966250118e-01,1.564760556968429472e-01
-7.734806607919009203e-01,-8.091068263966250118e-01,1.647440174910762556e-01
-7.734806607919009203e-01,-8.091068263966250118e-01,1.852752587777550253e-01
-7.734806607919009203e-01,-8.091068263966250118e-01,1.877047233105814394e-01
-7.734806607919009203e-01,-8.091068263966250118e-01,2.026044471050896245e-01
-7.734806607919009203e-01,-8.091068263966250118e-01,2.073361865308410990e-01
-7.734806607919009203e-01,-8.091068263966250118e-01,2.229676196842366176e-01
-7.734806607919009203e-01,-8.091068263966250118e-01,2.226638938792399880e-01
-7.734806607919009203e-01,-8.091068263966250118e-01,2.356967425553618267e-01
-7.734806517592262010e-01,-8.091068110395304158e-01,-9.353210011101320207e-03
-7.734806517592262010e-01,-8.091068110395304158e-01,1.104904056530468283e-02
-7.734806517592262010e-01,-8.091068110395304158e-01,1.602936151357862299e-02
-7.734806517592262010e-01,-8.091068110395304158e-01,3.542293165061711352e-02
-7.734806517592262010e-01,-8.091068110395304158e-01,4.476112427159315010e-02
-7.734806517592262010e-01,-8.091068110395304158e-01,4.072088901980328024e-02
-7.734806517592262010e-01,-8.091068110395304158e-01,6.164010779613793289e-02
-7.734806517592262010e-01,-8.091068110395304158e-01,6.537404434194120373e-02
