7.074427008628845215e-01,8.784302473068237305e-01,-9.629288315773010254e-01,-2.566063702106475830e-01,8.319348096847534180e-02,1.042972564697265625e+00,1.570330619812011719e+00,6.100056171417236328e-01,5.967059731483459473e-01,6.018919348716735840e-01
5.274733901023864746e-01,6.869426369667053223e-02,-4.811468422412872314e-01,4.260050058364868164e-01,-7.661706209182739258e-01,5.477111250000000000e+05,5.940415000000000000e+05,1.376468777656555176e+00,1.340070843696594238e+00,1.384167551994323730e+00
2.077821046113967896e-01,-7.838796377182006836e-01,2.919152751564979553e-02,-9.993692040443420410e-01,-2.022494748234748840e-02,5.477111250000000000e+05,5.940415000000000000e+05,1.376468777656555176e+00,1.340070843696594238e+00,1.384167551994323730e+00
1.818435937166213989e-01,-8.530986309051513672e-01,-1.662383787333965302e-02,-9.484847784042358398e-01,-3.163863122463226318e-01,2.467006492614746094e+01,2.719599533081054688e+01,1.332590460777282715e+00,1.300198435783386230e+00,1.339196920394897461e+00
-1.494681835174560547e-02,-8.032982349395751953e-01,-1.087733358144760132e-01,-9.900515675544738770e-01,8.925429731607437134e-02,9.879422783851623535e-01,1.510645508766174316e+00,5.629652142524719238e-01,5.508054494857788086e-01,5.562860369682312012e-01
-3.225035667419433594e-01,-5.401082634925842285e-01,-1.535730510950088501e-01,7.285243868827819824e-01,6.675833463668823242e-01,2.523662872314453125e+02,2.741526184082031250e+02,1.372279524803161621e+00,1.336213588714599609e+00,1.379923462867736816e+00
-5.700292587280273438e-01,-1.129701435565948486e-01,-1.775047928094863892e-01,7.321088314056396484e-01,6.576538681983947754e-01,5.477111250000000000e+05,5.940415000000000000e+05,1.376468777656555176e+00,1.340070843696594238e+00,1.384167551994323730e+00
-6.790453791618347168e-01,3.080967664718627930e-01,-1.976169049739837646e-01,7.159487009048461914e-01,6.696006059646606445e-01,5.477111250000000000e+05,5.940415000000000000e+05,1.376468777656555176e+00,1.340070843696594238e+00,1.384167551994323730e+00
-8.470371365547180176e-01,8.274375200271606445e-01,-2.073718309402465820e-01,7.107625603675842285e-01,6.721707582473754883e-01,5.477111250000000000e+05,5.940415000000000000e+05,1.376468777656555176e+00,1.340070843696594238e+00,1.384167551994323730e+00
-1.024666905403137207e+00,1.441792130470275879e+00,-2.137152552604675293e-01,7.064543366432189941e-01,6.747207641601562500e-01,5.477111250000000000e+05,5.940415000000000000e+05,1.376468777656555176e+00,1.340070843696594238e+00,1.384167551994323730e+00
