-7.734806629834255487e-01,-8.091068301225921022e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-7.182320441988950810e-01,-7.425569176882664824e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-6.813996316758748062e-01,-6.619964973730301239e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-7.476979742173113230e-01,-7.390542907180389642e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-7.292817679558011301e-01,-7.145359019264451161e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-7.145488029465930646e-01,-7.215411558669004854e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-7.513812154696133394e-01,-7.390542907180389642e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-7.734806607919009203e-01,-8.091068263966250118e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-7.182575489552220915e-01,-7.426419888371761369e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-6.813531294042112219e-01,-6.619179001550595798e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-7.478693193333105782e-01,-7.394351881877767596e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-7.291455218072759870e-01,-7.141598895401451985e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-7.146339445030779336e-01,-7.217225155862020403e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-7.515290452655839504e-01,-7.393458851457017644e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-7.734806517592262010e-01,-8.091068110395304158e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-7.182953895116865883e-01,-7.427682060639765327e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-6.813837039113070926e-01,-6.619695765810187371e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-7.476946830338950800e-01,-7.390469744696103183e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-7.292556445246322072e-01,-7.144642465179525948e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-7.145387615751425114e-01,-7.215197667781536595e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-7.513601519319617061e-01,-7.390127428679198474e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-7.734806939531813086e-01,-8.091068827764822391e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-7.178766742504811837e-01,-7.414461858653673687e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-6.814013901350874924e-01,-6.619994694859416828e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-7.479293288272991225e-01,-7.395685883392029147e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-7.275712225606769668e-01,-7.112179734128390995e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-7.146854126626543957e-01,-7.218321477254199259e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-7.516142534862658708e-01,-7.395139584504017982e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-7.734813111118206130e-01,-8.091079320518957951e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-7.151620556065697576e-01,-7.347298865630339515e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-6.812262665878817680e-01,-6.617011289952262620e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-7.454725043970186205e-01,-7.342507478793707243e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-7.213484575656639031e-01,-7.027342766126256635e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-7.132642120583031486e-01,-7.192544196145593816e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-7.501546716488506350e-01,-7.368238042810624222e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-7.734788117993964818e-01,-8.091036827926129105e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-7.119518428883323535e-01,-7.278622585223247787e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-6.792835543431454681e-01,-6.583263322359925729e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-7.435935747664831341e-01,-7.304807863892621711e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-7.139000984758971935e-01,-6.924302776355899525e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-7.105441556289152638e-01,-7.150685641386920199e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
