7.645804196864192104e-02,7.239293787882586928e-01
7.846583867553647007e-02,7.143653925415287542e-01
1.529708645661707611e-01,7.950959661125638345e-01
1.276354885530730787e-01,8.425465206827951192e-01
9.464968073680410376e-02,8.302454060113633183e-01
1.649587697633355665e-01,8.530283401812781552e-01
6.531132235976315481e-02,9.371627605695280749e-01
6.233846515394873139e-02,7.237306081986292217e-01
6.745811705977670936e-02,7.139485773549691938e-01
1.485445417831055548e-01,7.950970672328981914e-01
1.178880525032804383e-01,8.429183485402934606e-01
8.226363143682408063e-02,8.310111112964483349e-01
1.529639096209333693e-01,8.534113805110392637e-01
5.253350570921450080e-02,9.342167447249422052e-01
4.717528594177144291e-02,7.231137656741203346e-01
5.703327300185328380e-02,7.135564586173845925e-01
1.439879841701841579e-01,7.950967384611187239e-01
1.075620837597579815e-01,8.433249946243729367e-01
6.848761193251727553e-02,8.315060309090425150e-01
1.389551688757000580e-01,8.538180478085970471e-01
3.944070211745875215e-02,9.308906195311297260e-01
3.142032746634321194e-02,7.219453338531005571e-01
4.633697253393669752e-02,7.129066554262017963e-01
1.382905746340537811e-01,7.950913528121369422e-01
9.673951781079653811e-02,8.437842747874078064e-01
5.226182840157970327e-02,8.312110881387205774e-01
1.236571114277319056e-01,8.542300255164789746e-01
2.528384087698615917e-02,9.270886900458278346e-01
1.501157413124777629e-02,7.203056951139376052e-01
3.472476963365053043e-02,7.116623052368689084e-01
1.319345496719352973e-01,7.951068818948909822e-01
8.528624524351390013e-02,8.439818469906997800e-01
3.212152271980439622e-02,8.297680980515078630e-01
1.075364794758005699e-01,8.543581663058040787e-01
1.006120510751980571e-02,9.225588999425989867e-01
-2.526375743820502128e-03,7.181780356943210375e-01
2.251278132768077395e-02,7.099608169859816797e-01
1.253401335052884980e-01,7.951015853907059672e-01
7.329280101393098601e-02,8.436822242789052684e-01
8.309362940485981452e-03,8.273201152560961669e-01
8.933540472886752903e-02,8.536819124798356029e-01
-4.278494363367500025e-03,9.177664350661274284e-01
-2.115869800643375986e-02,7.153342065672566585e-01
9.787140695072480204e-03,7.079630354553612115e-01
1.176728711367681646e-01,7.948885326018642061e-01
6.089633957999375513e-02,8.430989585531887265e-01
-1.748273283040075593e-02,8.239931031898182212e-01
6.791990170516058745e-02,8.520050641432489469e-01
-1.709221475706723323e-02,9.127593707399545009e-01
-4.039546880733513312e-02,7.115929049035218945e-01
-4.183227070646547939e-03,7.053489775726696775e-01
1.089274005200856349e-01,7.941957622990825083e-01
4.797011966148796713e-02,8.421662461637599018e-01
-4.439115050772256960e-02,8.193368519329853328e-01
4.429793401857147483e-02,8.495630151933456498e-01
-3.040224968546053827e-02,9.067158371137177264e-01
-6.005543157050280412e-02,7.069684343816209360e-01
-1.781026252803903989e-02,7.021606626253491523e-01
9.946157070908234754e-02,7.930045410444148679e-01
3.428210836783310289e-02,8.405287508911583050e-01
-7.255983743754315651e-02,8.127820149344439082e-01
1.927078479502393471e-02,8.463782351604959286e-01
-4.485021446214217805e-02,8.996185278670938423e-01
-8.026896692060128680e-02,7.013729998836705226e-01
-3.348895059601496305e-02,6.983227265516269711e-01
8.922836052077130764e-02,7.915819400985146803e-01
1.978819328162480240e-02,8.382956813371471583e-01
-1.021304435787616649e-01,8.042730569255385209e-01
-8.478456580717318516e-03,8.420645131151446305e-01
-5.917714539069107715e-02,8.923907544778494350e-01
-1.013412099271996658e-01,6.942841628687789202e-01
-5.266645188395527311e-02,6.934454717152379599e-01
7.793951294055587176e-02,7.897300892152631091e-01
4.304602290506008393e-03,8.353764059481630921e-01
-1.330832298431667560e-01,7.940725103832623200e-01
-3.940211876553059017e-02,8.364960456523583554e-01
-7.305263315071588992e-02,8.854446372303869106e-01
-1.237982414830278155e-01,6.851133590917890537e-01
-7.289288012604809575e-02,6.876659944240822719e-01
6.603947055677088229e-02,7.873700958998518518e-01
-1.301934243622887392e-02,8.308923346570905588e-01
-1.651874549012408711e-01,7.824167494890499341e-01
-7.182581651585558113e-02,8.300698055619442073e-01
-8.695433948817382630e-02,8.785584844059363130e-01
-1.476928194092509972e-01,6.738596558779741397e-01
-9.406853691636662962e-02,6.817376962506783711e-01
5.441982768532870746e-02,7.848064712945014287e-01
-3.265623850819184687e-02,8.243994045163207662e-01
-1.972328198353704432e-01,7.696099943269936183e-01
-1.054296790999273148e-01,8.229121325007286991e-01
-1.009492518608038347e-01,8.712458925541501920e-01
-1.721314722854740964e-01,6.608748181455921245e-01
-1.169142864820909705e-01,6.748519724963655264e-01
4.133826480829877470e-02,7.816672557764702267e-01
-5.414165312042110156e-02,8.162335967684959392e-01
-2.274233642692381763e-01,7.559640743932534157e-01
-1.411796028063039832e-01,8.146919347078015461e-01
-1.149100049527423950e-01,8.632209832609971656e-01
-1.961757242988251548e-01,6.463175155943007288e-01
-1.416099148562607324e-01,6.663874475349009785e-01
2.558707996970327470e-02,7.777219722813621949e-01
-7.723912003666699722e-02,8.065814407622412530e-01
-2.555599255001174686e-01,7.415013829849745886e-01
-1.776370469335367130e-01,8.055788852405149081e-01
-1.289407773795711865e-01,8.547081749445031296e-01
-2.197685900700028228e-01,6.302127488066742167e-01
-1.666984800151222745e-01,6.571460243564110071e-01
8.756382216147296296e-03,7.734518545544778467e-01
-1.022540087344367132e-01,7.952810081237466910e-01
-2.828438813361526805e-01,7.262737627220979819e-01
-2.124464331955912832e-01,7.961669954114366510e-01
-1.429284247143155495e-01,8.461030426247173608e-01
-2.433425839132747626e-01,6.124840191123350763e-01
-1.914202463276778454e-01,6.473069631099273025e-01
-7.816859338875077959e-03,7.691549609831703771e-01
-1.294670185964681419e-01,7.823030600634237608e-01
-3.097727111009052070e-01,7.105902665118528638e-01
-2.461822532054158685e-01,7.863130023262154822e-01
-1.563160314674712781e-01,8.377460056069367944e-01
-2.669002139615379576e-01,5.929137168531022350e-01
-2.158775647398793740e-01,6.370029594311481524e-01
-2.474758275634462296e-02,7.643886021438109912e-01
-1.585241943174870993e-01,7.680378434781731656e-01
-3.364134070997501502e-01,6.939529412761064053e-01
-2.800575455665522129e-01,7.753426189884886632e-01
-1.690101749916714524e-01,8.295144285809531448e-01
-2.897542164753375560e-01,5.715255899215833102e-01
-2.394728048586235447e-01,6.258435702223890118e-01
-4.383271376131277208e-02,7.584096892252150113e-01
-1.887230049859996150e-01,7.526529343474219758e-01
-3.630438616331170820e-01,6.750873202939973172e-01
-3.123157416473645864e-01,7.631001822013692149e-01
-1.815420071362745247e-01,8.208144293683684589e-01
-3.110044721752767138e-01,5.487924710820722973e-01
-2.626627364202233639e-01,6.131535720692714575e-01
-6.349146492106121087e-02,7.523395657190868890e-01
-2.208259137266579963e-01,7.352243682761578913e-01
-3.892516262328665766e-01,6.538405700389664510e-01
-3.410829549045136799e-01,7.496172959359548305e-01
-1.944554882915364713e-01,8.109928908848561546e-01
-3.304541993469696792e-01,5.250068949656113704e-01
-2.858293351335034482e-01,5.994662234999220685e-01
-8.281589613658130178e-02,7.464262408946643612e-01
-2.555922567419028901e-01,7.152650411055713198e-01
-4.140690301317169753e-01,6.310997310396809779e-01
-3.673085381063084243e-01,7.346754473469839786e-01
-2.079219835895532720e-01,7.997615057437543751e-01
-3.489136166998644817e-01,4.997873437465601976e-01
-3.082661992159659858e-01,5.847902084997191885e-01
-1.038050549315326782e-01,7.387631860820098595e-01
-2.910081403129538002e-01,6.942045516818849960e-01
-4.371317135446733393e-01,6.072056224988680029e-01
-3.919885566343668803e-01,7.184106136183133762e-01
-2.213728768362883403e-01,7.877136053814339789e-01
-3.672779872599953865e-01,4.727180367394796523e-01
-3.298952087077727802e-01,5.689412012783496841e-01
-1.261875646166806253e-01,7.289920099893614225e-01
-3.256152642015343046e-01,6.723950356413941343e-01
-4.588239589131327678e-01,5.819965365330512785e-01
-4.147152599072210233e-01,7.010732198788303116e-01
-2.345050888047980342e-01,7.753369694298427595e-01
-3.858499508169712655e-01,4.435725017972565465e-01
-3.515321302342304666e-01,5.515610290356435241e-01
-1.482473106693474874e-01,7.180047872412144150e-01
-3.606809621630840956e-01,6.475339541627791462e-01
-4.797306766055902116e-01,5.554346819746512898e-01
-4.359134720500187909e-01,6.821488205239070179e-01
-2.481220603411308234e-01,7.621603011610226242e-01
-4.046220369810333839e-01,4.114537878810525240e-01
-3.727168472455950066e-01,5.334639461848202924e-01
-1.691561424994986185e-01,7.065960472776943169e-01
-3.967238223513465112e-01,6.181879170802443424e-01
-5.001907207834318525e-01,5.274032031168957024e-01
-4.567288274713292018e-01,6.605792729841439836e-01
-2.628633250793617759e-01,7.477637631609986846e-01
-4.234023522676441664e-01,3.756285985744040601e-01
-3.931995770169809390e-01,5.152653933814144160e-01
-1.910061506637253381e-01,6.940735893937094447e-01
-4.325436395171122772e-01,5.845043040716718652e-01
-5.198150703264049488e-01,4.978025472023268616e-01
-4.768451276514877879e-01,6.358110951949471623e-01
-2.786132887351632781e-01,7.321704021843141730e-01
-4.415360285433756471e-01,3.376243343801473284e-01
-4.142643649346327006e-01,4.949674906440978406e-01
-2.149587040598616161e-01,6.793650419783148209e-01
-4.669190253182979866e-01,5.456779737129591190e-01
-5.375391509021049119e-01,4.676225306509160795e-01
-4.945887446092914752e-01,6.080881951209788916e-01
-2.951878494632231287e-01,7.150689875489359970e-01
-4.585027437934661165e-01,2.996530799825558589e-01
-4.351633952122702098e-01,4.727003201966381574e-01
-2.392872138920633385e-01,6.622068192003576215e-01
-4.991693016651843617e-01,5.009220081091059207e-01
-5.528160754795762299e-01,4.386415494087678724e-01
-5.091329170111696945e-01,5.778680608626520776e-01
-3.124926406593727113e-01,6.958504684185828904e-01
-4.746028999003195081e-01,2.614186268890052456e-01
-4.537796600298280580e-01,4.515559537411701907e-01
-2.633237213404094890e-01,6.433845086334242236e-01
-5.277074966325793204e-01,4.525197185587687132e-01
-5.663264528169682510e-01,4.109524035669125941e-01
-5.214139255139598195e-01,5.461052240085175757e-01
-3.303052332198384011e-01,6.742252287190138027e-01
-4.899806431060438894e-01,2.216921240436343643e-01
-4.707783869918834019e-01,4.306368563503579772e-01
-2.875854234491921901e-01,6.228493639886285571e-01
-5.508238769217418396e-01,4.027986814285653416e-01
-5.788403492272802264e-01,3.820752486204536114e-01
-5.325658571542567499e-01,5.136954606423981273e-01
-3.481562308293831842e-01,6.505472847103004330e-01
-5.039921379484666453e-01,1.813399479365047640e-01
-4.869056618470255504e-01,4.091490649085591236e-01
-3.123791634024180031e-01,5.998913273422397108e-01
-5.698512610849786331e-01,3.505457275793962824e-01
-5.902339688756040870e-01,3.498105292144005896e-01
-5.426284788074329235e-01,4.797259018719538526e-01
-3.652881557201912988e-01,6.260268696789793585e-01
-5.160112180928808634e-01,1.419381801371192020e-01
-5.005337460259554616e-01,3.888449502625939136e-01
-3.360815161533092787e-01,5.766686907410580876e-01
-5.863574160591039641e-01,2.952076486145661094e-01
-6.000033914662443735e-01,3.149129878919489922e-01
-5.508004081835272681e-01,4.427813823939212856e-01
-3.814374170530046015e-01,6.012088064745693128e-01
-5.257559207256757849e-01,1.036242888980646176e-01
-5.104823701211981257e-01,3.702713701278121383e-01
-3.586398405719116167e-01,5.529902215979404234e-01
-5.991342626643286762e-01,2.392237501695172741e-01
-6.077835384458418755e-01,2.792672866851237945e-01
-5.563733162147185274e-01,4.031089360559717005e-01
-3.972529905525511440e-01,5.750560177121183392e-01
-5.330560549909396650e-01,6.658761426846970810e-02
-5.198598593246147592e-01,3.490377591497775822e-01
-3.822075410922578520e-01,5.250588341550891380e-01
-6.068998778723401211e-01,1.840631753435406637e-01
-6.135184963428457205e-01,2.431066739659605569e-01
-5.595343097434289925e-01,3.621413739181348901e-01
-4.128794726398219983e-01,5.469447868516724709e-01
-5.380212069488305993e-01,3.184164656730446158e-02
-5.282544069363107608e-01,3.258435693560035595e-01
-4.054403038404464366e-01,4.933723727133261239e-01
-6.099150054036327484e-01,1.295856683241501661e-01
-6.177453781820139156e-01,2.057055066904908969e-01
-5.609265304803254804e-01,3.218873754173081081e-01
-4.275808196966093822e-01,5.173739761043604224e-01
-5.414235385795326261e-01,-1.322021568718548430e-03
-5.345789469016914985e-01,3.042372131857489226e-01
-4.264933245330866929e-01,4.595467809992486719e-01
-6.094043414272620751e-01,7.628133418352425754e-02
-6.211806794310675839e-01,1.666653716164480936e-01
-5.611847240463643249e-01,2.836540630037759914e-01
-4.408512922668838541e-01,4.872770873972485095e-01
-5.442561739583000602e-01,-3.501067983393468114e-02
-5.391017535815868511e-01,2.836651529152035001e-01
-4.455073605242267920e-01,4.238178260373413053e-01
-6.066544626067550405e-01,2.483401042065882386e-02
-6.238682792240509700e-01,1.256202948512871731e-01
-5.610045450677630940e-01,2.460226740195826933e-01
-4.526701000324466762e-01,4.574497989058297076e-01
-5.466648072131351510e-01,-6.927375622045299497e-02
-5.421155216432799184e-01,2.598136608756901889e-01
-4.632777507117309401e-01,3.869562590505223887e-01
-6.022753096728860056e-01,-2.535762803805449370e-02
-6.254094432035011142e-01,8.265452911983638129e-02
-5.604363799977001293e-01,2.063298662873355171e-01
-4.633967350402780072e-01,4.276154621695055780e-01
-5.480282882961321489e-01,-1.028199488410345419e-01
-5.446745509517100237e-01,2.346797472404870133e-01
-4.798913629365733069e-01,3.494249712105322314e-01
-5.966217303039327291e-01,-7.476056731975837255e-02
-6.257063163617964108e-01,3.933826225422801942e-02
-5.588595957446769180e-01,1.643653850930158755e-01
-4.736498620908540236e-01,3.967158608234130912e-01
-5.479842702244083208e-01,-1.360648322785436848e-01
-5.467693444571802841e-01,2.095197875259388332e-01
-4.945391373740513075e-01,3.106041680084714596e-01
-5.900032169262473536e-01,-1.228198938511661925e-01
-6.247513379897506880e-01,-2.975270736512814190e-03
-5.560553559004248747e-01,1.222918525657901850e-01
-4.841482463921675805e-01,3.634314881117634566e-01
-5.467058925979749739e-01,-1.700923693110987234e-01
-5.483737420286175501e-01,1.826854319638389623e-01
-5.075744366683546671e-01,2.683473732702720826e-01
-5.822044394611726181e-01,-1.693633547559753871e-01
-6.223953283181975493e-01,-4.525643325632279501e-02
-5.522371152389798921e-01,8.120358099445990074e-02
-4.948816209687735834e-01,3.268978485216342822e-01
-5.444451230212653536e-01,-2.043980885830437022e-01
-5.500307215689643758e-01,1.546291692930100714e-01
-5.192454221502407208e-01,2.239384684186545016e-01
-5.731348714682984458e-01,-2.145234260966921436e-01
-6.187118981781239979e-01,-8.846025398324684763e-02
-5.472413664098145780e-01,4.038618120315264765e-02
-5.046912744475872126e-01,2.873279784694590666e-01
-5.412369923847691888e-01,-2.378944243809378301e-01
-5.510239117330538727e-01,1.287678762334402982e-01
-5.289763756339939116e-01,1.820836253654880277e-01
-5.636196387638977567e-01,-2.580882226306830396e-01
-6.139677717759322029e-01,-1.314393160464809862e-01
-5.405364571937388840e-01,-1.006537288120432083e-03
-5.128649395971706104e-01,2.458863777148837526e-01
-5.370121387866505502e-01,-2.704326515757908278e-01
-5.518873121078552435e-01,1.019729298989341670e-01
-5.369046784641038350e-01,1.414580524242567416e-01
-5.540730021691796514e-01,-2.997922521426455988e-01
-6.084630797133863123e-01,-1.728023796127377831e-01
-5.322070164293251082e-01,-4.370315549931791388e-02
-5.195914965255866713e-01,2.039268981988670848e-01
-5.318793178523754106e-01,-3.021478088683182683e-01
-5.524906960344777573e-01,7.146995145948174810e-02
-5.432184948236853383e-01,9.995714377005954221e-02
-5.442496121646721585e-01,-3.394133396023721327e-01
-6.022675785429350004e-01,-2.123938536212610362e-01
-5.232089722899434525e-01,-8.744776188837871667e-02
-5.250391896854138540e-01,1.609818368195013727e-01
-5.259277668639990022e-01,-3.326871729164897484e-01
-5.517628997551130565e-01,4.139138194486774447e-02
-5.480062191386395609e-01,5.822285805677940296e-02
-5.344339226972584234e-01,-3.769340284433938537e-01
-5.947509708035836340e-01,-2.512049716378753073e-01
-5.139466446535710942e-01,-1.301314485851153557e-01
-5.291587459743180011e-01,1.157158459126403360e-01
-5.189123406185418563e-01,-3.617079122683863890e-01
-5.504470893648666374e-01,1.431393489317674995e-02
-5.525228013089261703e-01,1.644798932057686333e-02
-5.247035433302685847e-01,-4.129352513253866097e-01
-5.853154601896232156e-01,-2.901909785917453077e-01
-5.036851612502911690e-01,-1.704769839432882239e-01
-5.317019593686861390e-01,6.855775786147498552e-02
-5.107989585662252585e-01,-3.890221086506349124e-01
-5.481728616402095078e-01,-1.478913947844820269e-02
-5.569210833021550622e-01,-2.521102573772040709e-02
-5.142908165663994113e-01,-4.482826666757002698e-01
-5.746017669819921680e-01,-3.284229272542609213e-01
-4.921746003620359744e-01,-2.094887148752564154e-01
-5.323911676676255089e-01,2.085396426283806295e-02
-5.021818233615930049e-01,-4.142516548228329376e-01
-5.446867628325583466e-01,-4.748722337141914052e-02
-5.598720281586574421e-01,-6.593256117823616258e-02
-5.026716069041762269e-01,-4.830473666331424609e-01
-5.638841905975721103e-01,-3.637138295618344563e-01
-4.803566806303437575e-01,-2.474765112630550323e-01
-5.311411618408752311e-01,-2.646013789655226808e-02
-4.935597698173935233e-01,-4.373348227968801294e-01
-5.406381571993259527e-01,-7.967581308332713497e-02
-5.617968770126433586e-01,-1.050204996537317526e-01
-4.900043666628071115e-01,-5.163795918242828353e-01
-5.536206067114436413e-01,-3.952139783669810225e-01
-4.688409835464393827e-01,-2.833652246143260056e-01
-5.280921788517999316e-01,-7.245847607430837278e-02
-4.847769324476039476e-01,-4.588655388200119645e-01
-5.359375561306273239e-01,-1.121007834146673376e-01
-5.633898603899938351e-01,-1.426754589074237800e-01
-4.765914924056496860e-01,-5.475252346685047788e-01
-5.434436754279347026e-01,-4.242984430933851581e-01
-4.573215603703414955e-01,-3.171647006225531418e-01
-5.235689092361568431e-01,-1.160943778099790269e-01
-4.756389321348528099e-01,-4.792984816756582500e-01
-5.308076236196818121e-01,-1.449428093994366562e-01
-5.644725718579917118e-01,-1.798175797317410063e-01
-4.622416468656652677e-01,-5.761184110463362096e-01
-5.329861532409222447e-01,-4.530736938679523762e-01
-4.458848570526838806e-01,-3.492714996629756596e-01
-5.177353202484777928e-01,-1.578347619196716067e-01
-4.664302524448217802e-01,-4.984878152332986589e-01
-5.245299323515127954e-01,-1.777199633493015962e-01
-5.646116748229155213e-01,-2.165354314221291654e-01
-4.464284729635065729e-01,-6.020364447867092572e-01
-5.220301496543388042e-01,-4.823900189658199555e-01
-4.350252868286097474e-01,-3.791358490284014171e-01
-5.106204896719037656e-01,-1.992272936145041695e-01
-4.573512927298492570e-01,-5.163451959611201625e-01
-5.164197123257707744e-01,-2.116939546065610134e-01
-5.635777806444157711e-01,-2.516792235269538214e-01
-4.291649930897382115e-01,-6.251715845257126425e-01
-5.106659653966475476e-01,-5.110711176711481007e-01
-4.242915330280439545e-01,-4.070550011316196315e-01
-5.026722207902259987e-01,-2.391219900162596668e-01
-4.482358712714559212e-01,-5.331933544294326088e-01
-5.079655217172625026e-01,-2.466071689559297675e-01
-5.612468274036441773e-01,-2.845971946461098301e-01
-4.104945885793695459e-01,-6.455645687558992929e-01
-4.996240641342860056e-01,-5.370332201123160232e-01
-4.129933556940019179e-01,-4.340742390432103526e-01
-4.945023805441999265e-01,-2.749972146651607496e-01
-4.391067238440565790e-01,-5.491273333976980364e-01
-4.991865104307673384e-01,-2.822699917142489912e-01
-5.570184570613386787e-01,-3.184992540264017791e-01
-3.898767218986341487e-01,-6.632296673124172814e-01
-4.893710770708074032e-01,-5.597487049440509344e-01
-4.018193735707026315e-01,-4.597782548588942308e-01
-4.862246486211763141e-01,-3.068595140274532063e-01
-4.300760827392451913e-01,-5.638533654852626587e-01
-4.905447926610022602e-01,-3.159719689330687808e-01
-5.510560788622406170e-01,-3.534403425211777305e-01
-3.672088438123466969e-01,-6.778660471504619478e-01
-4.792243778907304130e-01,-5.809190622318023411e-01
-3.917445370351357870e-01,-4.833448123884206971e-01
-4.776952563375951311e-01,-3.360358077734721949e-01
-4.207391865620089266e-01,-5.774172084030174679e-01
-4.815811521310710552e-01,-3.476092705591073972e-01
-5.443139255705207180e-01,-3.855314239476306248e-01
-3.431333076018416861e-01,-6.896696342809168767e-01
-4.684352184547962428e-01,-6.019794284589530253e-01
-3.822409315389632134e-01,-5.056794586555367621e-01
-4.688486687368973449e-01,-3.634581697186125560e-01
-4.105055904808410649e-01,-5.902511054134716995e-01
-4.699534065243360370e-01,-3.817839882274540186e-01
-5.366337958751901116e-01,-4.161187111084011514e-01
-3.179952323503600908e-01,-6.996524813557650768e-01
-4.572097140424755679e-01,-6.226743395427963845e-01
-3.724277596097992360e-01,-5.276499170539566963e-01
-4.598105905716494135e-01,-3.894253522859909555e-01
-3.994884306501011451e-01,-6.023251165790579620e-01
-4.570183695648630806e-01,-4.157955402848618198e-01
-5.272291379236117015e-01,-4.481413557614424281e-01
-2.913030125127057945e-01,-7.089153188081267487e-01
-4.459980866562774371e-01,-6.422325879709952501e-01
-3.627812975145288110e-01,-5.479379477297806611e-01
-4.508950329287924053e-01,-4.135994108086764598e-01
-3.884330064913609770e-01,-6.130967246369078971e-01
-4.439590100761059421e-01,-4.492226950116235407e-01
-5.157644199879568570e-01,-4.820945855076676501e-01
-2.628164516814283647e-01,-7.179550360370859918e-01
-4.348991494115277412e-01,-6.599199732164913179e-01
-3.540885056799765729e-01,-5.653202490289331861e-01
-4.422965523439723601e-01,-4.356718760548969893e-01
-3.775788549926813453e-01,-6.224530719519182353e-01
-4.311892509362389991e-01,-4.808437588749855940e-01
-5.035307794920649282e-01,-5.143510835473882326e-01
-2.333256812134716918e-01,-7.265490106523697644e-01
-4.239399018635598981e-01,-6.752285250443614828e-01
-3.459349173571490965e-01,-5.808786006370919575e-01
-4.339959190835580571e-01,-4.557280891583141424e-01
-3.662934534473440418e-01,-6.308547978366840780e-01
-4.187682072193243399e-01,-5.080015045440900989e-01
-4.911355014206710834e-01,-5.436220251640805357e-01
-2.031863811431957323e-01,-7.345842117252887604e-01
-4.129254546821967131e-01,-6.888174678634351178e-01
-3.375138067066500436e-01,-5.959506802514820123e-01
-4.257629714742013904e-01,-4.746799271009022880e-01
-3.541019933295179722e-01,-6.385415248987657000e-01
-4.059634673288672890e-01,-5.357959075285871897e-01
-4.778861366686031342e-01,-5.722478877178435175e-01
-1.719914844960419853e-01,-7.421475772718196806e-01
-4.011865172650309619e-01,-7.018654306309963786e-01
-3.286496494241919475e-01,-6.104539962136035225e-01
-4.172990574815192422e-01,-4.935226177217466037e-01
-3.412755057990614627e-01,-6.454391995992230235e-01
-3.929793273597974035e-01,-5.636514776842663776e-01
-4.637015911190476847e-01,-6.000679398878867588e-01
-1.402575869467014569e-01,-7.490834563248613964e-01
-3.883233873665263847e-01,-7.143726150116038731e-01
-3.191953052281250036e-01,-6.242470985040445841e-01
-4.085078725653925602e-01,-5.119074523557495260e-01
-3.282490888245119809e-01,-6.516959753330056060e-01
